"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AHS","375","Ethics, Law in Health","2797","Applied Health Sciences Admin","53","17","2","0","1","0","0","0","7","0","0","0","0","0","0","3","Swirsky, Eric S","83"
"AHS","393","Synthesis in Health/Rehab Sci","2797","Applied Health Sciences Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","Schwartz, Orit","11"
"ANAT","595","Departmental Seminar","2387","Anatomy and Cell Biology","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","Givogri, Maria Irene","11"
"ANTH","217","Anthropology of Middle East","2841","Anthropology","10","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Rabie, Kareem Mohamed","18"
"ARAB","103","Intermediate Arabic I","2349","Classics & Mediterran Studies","16","6","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Almahamid, Jumana Mohammed","24"
"ARCH","151","Architecture at Chicago","2911","School of Architecture","60","27","8","3","7","0","0","0","0","0","0","0","0","0","0","6","Torres, Antonio","111"
"ARCH","414","Contemporary Practices","2911","School of Architecture","2","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Dunn, Sarah E","15"
"ARCH","520","Topics in Arch Theory","2911","School of Architecture","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jacob, Samuel Thomas","11"
"ARCH","551","Architectural Design I","2911","School of Architecture","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blankenbaker, Sarah Elizabeth","13"
"ARCH","553","Architectural Design III","2911","School of Architecture","5","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Dean, Penelope","17"
"ART","130","Intro to Painting + Color","2583","Art","13","3","1","0","1","0","0","0","0","0","1","0","0","0","0","1","Bogdanova, Sofiya","20"
"ART","151","Intro to Creative Coding","2583","Art","14","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Green, Morgan","21"
"ART","230","Topics in Painting I","2583","Art","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Crowley, Margaret A","20"
"ART","240","Topics in Sculpture I","2583","Art","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Majeed, Faheem","20"
"ART","401","Senior Projects: Critique","2583","Art","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Majeed, Faheem","22"
"ART","520","Archives and Counter-archives","2583","Art","14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Sohrabi, Sanaz","15"
"BA","290","Business Ethics","2785","Business Administration Admini","13","12","7","3","0","0","0","0","0","0","0","0","0","0","0","0","Leahy, Edward","35"
"BA","420","Professional Presence","2785","Business Administration Admini","34","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Rodriguez, Paul","36"
"BCMG","411","Intro to Biochemistry","2509","Biochem & Molecular Genetics","5","10","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Caffrey, Michael S","20"
"BIOS","220","Genetics","2453","Biological Sciences","35","34","65","33","44","0","0","0","0","0","0","0","0","0","0","16","Mc Cutcheon, Suzanne M","227"
"BIOS","222","Cell Biology","2453","Biological Sciences","54","72","24","5","3","0","0","0","3","0","0","0","0","0","0","16","Alfonso, Aixa","177"
"BIOS","272","Comparative Vertebrate Anatomy","2453","Biological Sciences","4","16","25","3","5","0","0","0","0","0","0","0","0","0","0","10","Nelson, Karin Noel","63"
"BIOS","343","Animal Physiological Systems","2453","Biological Sciences","74","41","20","6","9","0","0","0","0","0","0","0","0","0","0","8","Daemicke Hansen, Alexandra Kristin","158"
"BIOS","524","Mol Bio Principles & Methods","2453","Biological Sciences","8","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Orenic, Teresa Vales","18"
"BME","205","Biomed Eng Thermodynamics","2437","Biomedical Eng - Engineering","20","7","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Wang, Zhinan","31"
"ACTG","474","Actg Information Systems","2656","Accounting","31","40","21","1","5","0","0","0","0","0","0","0","0","0","0","7","Chen, Jason Victor","105"
"ACTG","500","Intro Financial Actg","2656","Accounting","13","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Balachandran, Sudhakar V","32"
"AH","100","Intro to Art &Art History","2910","Art History","5","11","9","4","9","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","40"
"AH","263","Latin Amer Colonial Art","2910","Art History","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","3","Puleo, Risa Aja","33"
"AHS","325","Rehab Case Management","2797","Applied Health Sciences Admin","24","8","2","0","0","0","0","0","1","0","0","0","0","0","0","1","Schwartz, Orit","36"
"AHS","365","Measurement in Rehab","2797","Applied Health Sciences Admin","4","10","5","2","0","0","0","0","0","0","0","0","0","0","0","0","Wescott, Jennifer J","21"
"AHS","393","Synthesis in Health/Rehab Sci","2797","Applied Health Sciences Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","Wescott, Jennifer J","13"
"ANTH","208","Science, Technology, & Culture","2841","Anthropology","16","4","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","24"
"ARAB","101","Elementary Arabic I","2349","Classics & Mediterran Studies","40","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Almahamid, Jumana Mohammed","46"
"ARAB","201","Adv Arabic through Literature","2349","Classics & Mediterran Studies","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Aburqayeq, Ghassan","11"
"ARCH","105","Architectural Studio 1","2911","School of Architecture","19","45","31","3","9","0","0","0","2","0","1","0","0","0","0","5","Bair, Kelly","115"
"ARCH","465","Advanced Topic Studio 1","2911","School of Architecture","6","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Lally, Sean","18"
"ARCH","465","Advanced Topic Studio 1","2911","School of Architecture","7","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Lyster, Clare","16"
"ARCH","563","Architectural Technology III","2911","School of Architecture","6","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lally, Sean","17"
"ARCH","585","Arch Theory & History III","2911","School of Architecture","6","13","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Eisenschmidt, Alexander","21"
"ART","112","Introduction to Drawing","2583","Art","7","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Morgan-Cloud, Nyeema","20"
"ART","130","Intro to Painting + Color","2583","Art","18","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Guinto, Mark Abaygar","20"
"ART","151","Intro to Creative Coding","2583","Art","17","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","22"
"ART","170","Introduction to Filmmaking","2583","Art","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Morelli, Alexander","17"
"ASP","096","Independent Study","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","Ramirez, Elizabeth","16"
"BA","100","Intro to Prof Dev","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","53","1","0","Brunlieb, Michael","54"
"BA","100","Intro to Prof Dev","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","62","8","0","Warner, Kimberly","70"
"BA","290","Business Ethics","2785","Business Administration Admini","26","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","Hardy, Florence","32"
"BA","420","Professional Presence","2785","Business Administration Admini","46","6","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Brunlieb, Michael","55"
"BA","420","Professional Presence","2785","Business Administration Admini","43","7","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Lord, Morgan","54"
"BA","420","Professional Presence","2785","Business Administration Admini","34","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Souri, Ranjit J","35"
"BA","494","Leadership: BBA Online","2785","Business Administration Admini","11","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Atchley, Cindy J","19"
"ACTG","210","Intro Fin Actg BBA Online","2656","Accounting","11","7","4","0","4","0","0","0","0","0","0","0","0","0","0","0","Attah-Gyamfi, Erasmus","26"
"ACTG","315","Intermediate Financial Actg I","2656","Accounting","12","23","47","12","3","0","0","0","0","0","0","0","0","0","0","6","Raval, Vivek","103"
"ACTG","326","Cost Accounting","2656","Accounting","29","63","52","16","3","0","0","0","0","0","0","0","0","0","0","1","Patrick, Paige","164"
"ACTG","492","Accounting Data Analytics","2656","Accounting","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ramakrishnan, Ram T S","14"
"ACTG","537","Fraud Examination","2656","Accounting","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kupchek, Michael J","15"
"ACTG","594","Anti-Money Laundering","2656","Accounting","13","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Atatsi, Joseph","17"
"AH","172","Vis Culture Ancient Americas","2910","Art History","7","10","5","6","4","0","0","0","0","0","0","0","0","0","0","3","Finegold, Andrew","35"
"AH","260","European Art 1750 to 1900","2910","Art History","1","8","4","0","2","0","0","0","1","0","0","0","0","0","0","0","Dubin, Nina","16"
"AHS","200","Intro Integrated Health","2797","Applied Health Sciences Admin","24","8","1","4","0","0","0","0","1","0","0","0","0","0","0","1","Alve, Mohammad Yeasir Arafat","39"
"ARAB","103","Intermediate Arabic I","2349","Classics & Mediterran Studies","19","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Aburqayeq, Ghassan","25"
"ARCH","200","Architecture and Society","2911","School of Architecture","18","40","9","6","2","0","0","0","1","0","0","0","0","0","0","2","De Jong, Judith","78"
"ARCH","574","Architectural Structures II","2911","School of Architecture","11","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Mojekwu, Eugene Chukwunonso","17"
"ART","140","Introduction to Sculpture","2583","Art","16","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Mancini, Matthew Henry","20"
"ART","140","Introduction to Sculpture","2583","Art","19","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Young, Nathaniel James","20"
"ART","160","Intro:Digital Photo","2583","Art","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","MacKenzie-Margulies, Caleb William","19"
"ART","275","Topics in Screenwriting","2583","Art","18","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reeder, Jennifer K","21"
"ART","312","Topics in Drawing: Do It Again","2583","Art","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Frid, Dianna","19"
"ART","362","ANTHOTYPES","2583","Art","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Geissler, Beate","17"
"ART","520","Education and the MFA Degree","2583","Art","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Neff, John","10"
"ASP","081","Workshop for MATH 181 Students","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","2","Mankus, Terrance A","11"
"BA","220","Business Prof Dev II","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","1","0","0","52","1","0","Rodriguez, Paul","54"
"BA","420","Professional Presence","2785","Business Administration Admini","31","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Anderson, Stephanie Leigh","37"
"BHIS","405","Med Sci & Humn Pathophysiology","2318","Biomed & Health Info Sciences","20","3","6","2","0","0","0","0","0","0","0","0","0","0","0","0","Mills, Laura Lynn","31"
"BHIS","525","Social&Org Issues in Hlth Info","2318","Biomed & Health Info Sciences","43","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Lui, Dick Ray","50"
"BIOS","110","Biol of Cells & Organisms","2453","Biological Sciences","63","107","109","43","7","0","0","0","0","0","0","0","0","0","0","22","Muller, Michael T","351"
"BIOS","120","Populations & Communities","2453","Biological Sciences","182","157","63","15","11","0","0","0","1","0","0","0","0","0","0","15","Molumby, Alan J","444"
"BIOS","222","Cell Biology","2453","Biological Sciences","71","66","23","0","0","0","0","0","1","0","0","0","0","0","0","8","Warpeha, Katherine Mary","169"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","72","46","15","7","9","0","0","0","0","0","0","0","0","0","0","2","Attah-Gyamfi, Erasmus","151"
"ACTG","500","Intro Financial Actg","2656","Accounting","66","17","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Lord Pearson, Eva Marie","87"
"AH","180","Intro to Museum & Exhibition","2910","Art History","20","4","2","1","7","0","0","0","0","0","0","0","0","0","0","1","Ortega, Emmanuel","35"
"AH","204","Greek Art & Archaeology","2349","Classics & Mediterran Studies","1","4","1","3","0","0","0","0","0","0","0","0","0","0","0","2","Ros, Karen E","11"
"AHS","100","Applied Hlth Science Seminar I","2797","Applied Health Sciences Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","63","17","1","Najdzin, Rachel Leigh","81"
"AHS","375","Ethics, Law in Health","2797","Applied Health Sciences Admin","70","10","7","3","3","0","0","0","2","0","0","0","0","0","0","5","Jackson, Ann W","100"
"ANTH","102","Intro to Archaeology","2841","Anthropology","164","105","40","17","19","0","0","0","1","0","0","0","0","0","0","19","LaMotta, Vincent","365"
"ANTH","276","Pacific Island Cultures","2841","Anthropology","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Junker, Laura Lee","20"
"ANTH","314","Anthropology of Food","2841","Anthropology","10","9","1","0","1","0","0","0","0","0","0","0","0","0","0","3","Doane, Molly","24"
"ARCH","371","Architectural Theory 1","2911","School of Architecture","12","40","19","3","1","0","0","0","0","0","0","0","0","0","0","1","Eisenschmidt, Alexander","76"
"ARCH","522","Topics in Arch Technology","2911","School of Architecture","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Preissner, Paul","11"
"ART","112","Introduction to Drawing","2583","Art","14","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Dunton, Sarabeth","20"
"ART","250","Topics NMA: Wearables","2583","Art","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","2","Wanbli, Ava Mirage","18"
"ART","310","Visual & Verbal Literacy","2583","Art","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sandlos, Karyn","11"
"ART","350"," 3D SPACE 1: MODELING","2583","Art","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","13"
"ART","400","Advanced Critique","2583","Art","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterman, Dan","12"
"BA","100","Intro to Prof Dev","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","48","6","0","Anderson, Stephanie Leigh","54"
"BA","101","Business First-Year Seminar","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","60","13","0","Nemec, Timothy Ryan","73"
"BA","200","Managerial Communication","2785","Business Administration Admini","95","31","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Banks, Jacinta","128"
"BA","200","Managerial Communication","2785","Business Administration Admini","19","24","8","6","6","0","0","0","1","0","0","0","0","0","0","0","Corte, Anthony M","64"
"BA","420","Professional Presence","2785","Business Administration Admini","30","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Warner, Kimberly","34"
"BHIS","499","Info Sources in BHIS","2318","Biomed & Health Info Sciences","49","10","2","0","1","0","0","0","0","0","0","0","0","0","0","4","Mills, Laura Lynn","66"
"BHIS","593","HI Capstone","2318","Biomed & Health Info Sciences","0","0","0","0","0","0","0","0","2","0","0","0","0","9","0","0","Swirsky, Eric S","11"
"BIOS","352","Introductory Biochemistry","2453","Biological Sciences","100","132","45","0","2","0","0","0","1","0","0","0","0","0","0","9","Jeffery, Constance J","289"
"BIOS","399","Independent Research","2453","Biological Sciences","0","0","0","0","0","0","0","9","1","0","0","0","0","7","0","0","Shingleton, Alexander","17"
"BME","250","Clinical Problems Biomed Eng","2437","Biomedical Eng - Engineering","20","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Hetling, John R","30"
"BME","594","Math Fdns of Adv Mach Learning","2437","Biomedical Eng - Engineering","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Liao, Wei-Hsun","16"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","67","35","11","3","3","0","0","0","0","0","0","0","0","0","0","4","Liu, Min","123"
"ACTG","493","Actg Cases Research & Analysis","2656","Accounting","37","26","12","2","1","0","0","0","0","0","0","0","0","0","0","0","Engel, Ellen","78"
"ACTG","500","Intro Financial Actg","2656","Accounting","16","9","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Foutty, Kenton Alan","27"
"AH","100","Intro to Art &Art History","2910","Art History","32","24","21","11","17","0","0","0","3","0","0","0","0","0","0","11","Archias, S Elise","119"
"AH","160","Trends in Contemp Art","2910","Art History","12","16","4","4","3","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","40"
"AH","201","Reading&Writing Art Criticism","2910","Art History","13","5","5","2","6","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","33"
"AH","206","Museum & Exhibition in Motion","2910","Art History","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","Lee, Lisa Yun","15"
"AH","250","Italian Renaissance Art","2910","Art History","3","3","5","3","6","0","0","0","0","0","0","0","0","0","0","3","Pollak, Martha","23"
"AHS","200","Intro Integrated Health","2797","Applied Health Sciences Admin","124","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Kieso, Tiana Al-Aswad","137"
"ANTH","100","Human Adventure","2841","Anthropology","56","94","29","13","19","0","0","0","0","0","0","0","0","0","0","14","Landau, Kristin V","225"
"ANTH","223","Southwestern Archaeology","2841","Anthropology","16","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","LaMotta, Vincent","23"
"ANTH","309","Writing Culture","2841","Anthropology","11","5","2","2","2","0","0","0","1","0","0","0","0","0","0","0","LaMothe, Mario Jacques","23"
"ARCH","251","Arch Analysis","2911","School of Architecture","20","41","38","6","7","0","0","0","1","0","0","0","0","0","0","2","Bair, Kelly","115"
"ARCH","414","Contemporary Practices","2911","School of Architecture","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chang, Abigail Ann","19"
"ART","112","Introduction to Drawing","2583","Art","18","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Bernblum, Iris R","20"
"ART","112","Introduction to Drawing","2583","Art","18","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Hutchinson, Zachary Odell","20"
"ART","130","Intro to Painting + Color","2583","Art","40","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","42"
"ART","151","Intro to Creative Coding","2583","Art","10","4","1","1","2","0","0","0","0","0","0","0","0","0","0","5","Livingston, Graham McIntosh","23"
"ART","190","SOC PRAC: PRISONS AND POLICING","2583","Art","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Reynolds, Laurie Jo","15"
"ART","260","Topics in Digital Photography","2583","Art","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Malagrino, Silvia A","18"
"BA","101","Business First-Year Seminar","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","107","37","3","Arias, Rachel Anne","147"
"BA","200","Managerial Comm BBA Online","2785","Business Administration Admini","35","6","2","1","0","0","0","0","4","0","0","0","0","0","0","0","Hardy, Florence","48"
"BA","200","Managerial Communication","2785","Business Administration Admini","33","46","12","0","5","0","0","0","0","0","30","0","0","0","0","1","Andrews, Dean","127"
"BA","289","Business Internship Prog I","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","96","4","0","Lacy, Virginia","100"
"BA","520","Improvisation & Leadership","2785","Business Administration Admini","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Warner, Kimberly","17"
"BHIS","410","Hlth Data Struct & Mgmt","2318","Biomed & Health Info Sciences","10","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Cotton, Steven J","17"
"BHIS","437","Health Care Data","2318","Biomed & Health Info Sciences","35","35","4","1","1","0","0","0","0","0","0","0","0","0","0","2","Czart, Margaret B","78"
"BHIS","528","Consumer Hlth Informatics","2318","Biomed & Health Info Sciences","17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Czart, Margaret B","24"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","31","34","48","11","4","0","0","0","0","0","0","0","0","0","0","4","Lord Pearson, Eva Marie","132"
"ACTG","500","Intro Financial Actg","2656","Accounting","39","10","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Magena, Nicholas Karl","53"
"AH","561","Sem Contemporary Arch  & Art","2910","Art History","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Archias, S Elise","10"
"AHS","330","Phys and Mental Hlth in Rehab","2797","Applied Health Sciences Admin","12","11","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Schwartz, Orit","25"
"ANAT","441","Gross Human Anatomy","2387","Anatomy and Cell Biology","24","17","7","1","1","0","0","0","0","0","1","0","0","0","0","0","Savakova, Denitsa","51"
"ANTH","237","Human Skeleton","2841","Anthropology","13","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Sacks, Lita","16"
"ARCH","414","Contemporary Practices","2911","School of Architecture","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Ahmed, Zehra Syed","12"
"ARCH","465","Advanced Topic Studio 1","2911","School of Architecture","6","6","4","0","0","0","0","0","1","0","0","0","0","0","0","0","Kelley, Thomas","17"
"ARCH","465","Advanced Topic Studio 1","2911","School of Architecture","5","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Preissner, Paul","16"
"ART","101","Signifying Practices","2583","Art","17","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Reeder, Jennifer K","19"
"ART","150","Intro to New Media Arts","2583","Art","14","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Gressman, Erica Natalie","20"
"ART","160","Intro:Digital Photo","2583","Art","36","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","Grad Asst","39"
"ART","170","Introduction to Filmmaking","2583","Art","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Mausert-Mooney, Andrew","20"
"ASP","085","Boosting Academic Success","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","1","Baniasad, Bahar","15"
"BA","101","Business Scholars 1st-Year Sem","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","Sanchez, Mayra","45"
"BA","299","CBA Study Abroad","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Sady, Elizabeth Virginia","11"
"BA","320","Civic Engagement","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","2","0","0","132","0","2","Lloyd, Anna K","136"
"BA","320","Civic Engagement","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","127","3","1","Wilson, Jeffrey Crossen","131"
"BA","420","Professional Presence","2785","Business Administration Admini","42","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Wilson, Jeffrey Crossen","51"
"BHIS","540","Essentials Hlth Data Science","2318","Biomed & Health Info Sciences","25","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Krive, Jacob","34"
"BHIS","593","HI Capstone","2318","Biomed & Health Info Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","Krive, Jacob","16"
"BIOS","104","Biology for Non-majors","2453","Biological Sciences","49","51","17","0","2","0","0","0","0","0","0","0","0","0","0","7","Muller, Michael T","126"
