"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"DBCS","321","Biomed and Clin Sciences III","2758","Dentistry Administration","30","30","7","0","0","0","0","0","0","0","0","0","0","0","0","0","Miloro, Mary Beth","67"
"DHD","569","Environmental Modification","2871","Disability & Human Development","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Hedman, Glenn","11"
"ECE","225","Circuit Analysis","2949","Electrical & Computer Engr","4","4","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Caliskan, Vahe","13"
"ECE","317","DSP I","2949","Electrical & Computer Engr","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cetin, Ahmet Enis","11"
"ECE","333","Computer Comm Networks I","2949","Electrical & Computer Engr","14","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","26"
"ECON","120","Principles of Microeconomics","2525","Economics","16","6","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Ahundjanov, Behzod","26"
"ED","135","Chld & Yth Policy Urb Amer","2208","Education","9","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Miller, Christopher L.","19"
"EDPS","535","Human Dvlpmnt for School Ldrs","2621","Educational Psychology","14","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Humphries, Marisha Lynnette","17"
"GWS","255","Intro to Middle East Feminisms","2369","Gender and Women's Studies","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Naber, Nadine","14"
"HON","222","Honors Activity","2310","Honors College","0","0","0","0","0","0","0","18","0","0","0","0","0","12","0","0","McCloud, Stacie Lynn","30"
"HPA","420","US Hlth Care System for PHP","2399","Health Policy & Administration","22","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Govia, Carlo M","26"
"HPA","459","Health Inequities in the US","2399","Health Policy & Administration","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Murray, Linda Rae","14"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","13","6","1","1","2","0","0","0","0","0","0","0","0","0","0","0","Chang, Nathan","23"
"ACTG","435","Auditing","2656","Accounting","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Judd, Joshua Scott","11"
"AH","100","Intro to Art &Art History","2910","Art History","6","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"BA","200","Managerial Communication","2785","Business Administration Admini","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Banks, Jacinta","14"
"BHIS","543","Health Care Project Management","2318","Biomed & Health Info Sciences","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Marcotte, Jill Linda","23"
"BHIS","561","Programming for Hth Analytics","2318","Biomed & Health Info Sciences","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Maharathi, Biswajit","14"
"BVIS","501","Professional Practices","2318","Biomed & Health Info Sciences","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lebowicz, Leah Amanda","19"
"CHEM","124","Chemical Dynamics","2458","Chemistry","8","18","18","4","1","0","0","0","0","0","0","0","0","0","0","2"," ,","51"
"CHEM","232","Structure and Function","2458","Chemistry","14","12","26","7","7","0","0","0","0","0","0","0","0","0","0","6"," ,","72"
"CLER","634","Surgery","2285","Surg/Surgical Specialties","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","Thomas, Dorian E","9"
"CLJ","200","Law and Society","2909","Criminology, Law, and Justice","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Schuck, Amie","10"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Issa, Mohsen","10"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","7","9","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Ataei, Hossein","21"
"COMM","240","Data Journalism","2493","Communication","4","8","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Reilley, Michael","16"
"CS","141","Program Design II","2699","Computer Science","18","7","4","0","2","0","0","0","0","0","0","0","0","0","0","1","Koehler, Adam Thomas","32"
"ED","445","Adolescence & Schools","2208","Education","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","Grad Asst","25"
"EDPS","551","Cycles of Inquiry","2835","Educational Policy Studies","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Lionel E Jr","17"
"EPSY","326","Child Hlth Safety & Nutrition","2621","Educational Psychology","22","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","Maglaris, Angela","26"
"EPSY","482","Coll. w/Family, Comm, and Prof","2588","Special Education","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","21"
"EPSY","522","Internship in Early Childhood","2621","Educational Psychology","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Abel, Barbara","11"
"FIN","300","Intro to Finance","2691","Finance","20","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Arslan Ayaydin, Ozgur","24"
"GER","217","Intro German Cinema","2291","Germanic Studies","19","11","6","2","6","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","45"
"HIST","101","Western Civ Since 1648","2316","History","31","20","7","3","1","0","0","0","0","0","0","0","0","0","0","3","Abbott, John","65"
"HIST","177","Middle Eastern Civ","2316","History","14","2","0","2","0","0","0","0","1","0","0","0","0","0","0","1","Quadri, Syed Junaid Ahmed","20"
"IDS","594","Intro to AI & Cloud Computing","2672","Information/Decision Sciences","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mohammed, Mustafa N","26"
"JD","423","Prof Responsibility","2984","UIC Law","9","16","8","1","1","0","0","0","0","0","0","0","0","0","0","0","Keenan, Heidi","35"
"JD","427","Art and Cultural Heritage Law","2984","UIC Law","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Long, Doris Estelle","20"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","20","10","6","7","1","0","0","0","0","0","0","0","0","0","0","0","Ingebretson, Daniel Jordan","44"
"BA","420","Professional Presence","2785","Business Administration Admini","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Brunlieb, Michael","15"
"BHIS","406","Medical Terminology for HIM","2318","Biomed & Health Info Sciences","14","18","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Mills, Laura Lynn","34"
"BIOS","310","Genetics Laboratory","2453","Biological Sciences","4","5","1","1","0","0","0","0","1","0","0","0","0","0","0","0","Chong, Jer Pin","12"
"BSTT","413","Intro to Data Analysis w/ R","2891","Epidemiology and Biostatistics","11","0","0","0","0","0","0","2","0","0","0","0","0","0","0","3","Awadalla, Saria Salah","16"
"CELE","606","Research-Medicine","2586","Medicine","0","0","0","0","0","0","0","17","0","0","0","0","0","6","0","0","Thomas, Dorian E","23"
"CELE","607","M3 Neurology Clerkship","2843","Neurology and Rehab Medicine","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","Grad Asst","14"
"CHE","312","Transport Phenomena II","2709","Chemical Engrg","1","1","2","4","2","0","0","0","0","0","0","0","0","0","0","0","Torabi, Korosh","10"
"CHEM","122","Matter and Energy","2458","Chemistry","10","19","25","3","1","0","0","0","0","0","0","0","0","0","0","2"," ,","60"
"CI","464","Bilingualism and Literacy","2783","Curriculum and Instruction","9","10","1","1","0","0","0","0","1","0","0","0","0","0","0","0","Tanabe, Margaret Ann","22"
"CLER","604","Surgery","2271","Surgery","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","Bartholomew, Amelia M","35"
"CLER","605","Medicine","2586","Medicine","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","Khan, Asra R","32"
"CLER","612","Medicine Sub-Internship","2586","Medicine","0","0","0","0","0","0","0","15","0","0","1","0","0","0","0","0","Khan, Asra R","16"
"CLER","635","Medicine","2532","Med & Medical Specialties","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","Thomas, Dorian E","9"
"COMM","103","Intro to Media","2493","Communication","13","12","15","1","1","0","0","0","0","0","0","0","0","0","0","1","Lind, Rebecca Ann","43"
"COMM","216","Digital Journalism","2493","Communication","12","7","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Aitamurto, Tanja","22"
"COMM","495","Happiness and Social Media","2493","Communication","7","4","1","1","0","0","0","0","0","0","0","0","0","0","0","1","Papacharissi, Zozo-Angeliki","14"
"CS","411","Artificial Intelligence I","2699","Computer Science","10","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Kash, Ian Alexander","16"
"CS","412","Intro to Machine Learning","2699","Computer Science","13","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zhang, Xinhua","18"
"DHD","550","Tech Support Univ Design K-12","2871","Disability & Human Development","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Skalitzky, Jennifer Trunk","17"
"DOSI","341","Oral/Systemc Issue in Dent I","2758","Dentistry Administration","104","10","2","0","0","0","0","1","0","0","0","0","0","0","0","0","Hofmeister, Jamie Lynn","117"
"DOST","331","Oral/Systemc Topcs in Dent I","2758","Dentistry Administration","28","31","5","0","0","0","0","2","0","0","0","0","0","0","0","0","Kawar, Nadia","66"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","6","5","3","5","0","0","0","0","0","0","0","0","0","0","0","1","Caliskan, Vahe","20"
"ECON","120","Principles of Microeconomics","2525","Economics","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","10"
"EDPS","453","Topics in Ed Policy Studies","2835","Educational Policy Studies","14","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Yarbrough, Karen Wilkinson","21"
"EDPS","544","Research Design in EDPS","2835","Educational Policy Studies","13","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Mayrowetz, David S","18"
"ENGL","160","Academic Writing I","2492","English","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bohne, Amanda","12"
"ENTR","310","Intro to Entr for BBA Online","2846","Managerial Studies","30","8","3","1","1","0","0","0","1","0","0","0","0","0","0","0","Hardy, Florence","44"
"EPID","591","Current Epid Literature","2891","Epidemiology and Biostatistics","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","Olshansky, Stuart Jay","27"
"JD","533","RE: Comm Interest Communities","2984","UIC Law","13","8","5","2","0","0","0","0","0","0","0","0","0","0","0","1","McKenzie, Evan C","29"
"MATH","181","Calculus II","2610","Math, Statistics, & Comp Scnc","25","34","18","3","1","0","0","0","0","0","0","0","0","0","0","2","Shulman, Andrew M","83"
"MDP","613","Doctoring Clinical Skills 3","2718","Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"MDP","623","Synthesis 5-6","2718","Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"ME","205","Intro to Thermodynamics","2323","Mechanical & Industrial Engr","19","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Siow, Yeow","24"
"ME","347","Computer-Aided Design","2323","Mechanical & Industrial Engr","28","11","3","4","1","0","0","0","0","0","0","0","0","0","0","0","Hatami Marbini, Hamed","47"
"MGMT","495","Competitive Strategy","2846","Managerial Studies","18","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Cooper, James Wesley","31"
"NUPR","564","Newborn Care","2842","Human Development Nursing Sci","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Walsh, Susan","10"
"PHAR","603","APPE: Hospital/Health-System","2712","Pharmacy","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","21"
"PHIL","100","Intro to Philosophy","2637","Philosophy","10","6","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","19"
"PSCH","324","Cultural Psychology","2885","Psychology","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","3","Hsueh, Loretta Yao Pei","44"
"PUBH","100","Health and the Public","2687","Public Health Undergrad Prog","21","3","3","2","3","0","0","0","2","0","0","0","0","0","0","1","Castillo, Amparo Del Socorro","35"
"SOC","100","Introduction to Sociology","2772","Sociology","13","6","5","2","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","27"
"SOC","105","Social Problems","2772","Sociology","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","10"
"BA","200","Managerial Communication","2785","Business Administration Admini","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Jie","15"
"BA","351","Legal Environment of Bus BBA","2785","Business Administration Admini","15","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","Miller, Michael T.","20"
"BHIS","499","Info Sources in BHIS","2318","Biomed & Health Info Sciences","18","9","0","0","2","0","0","0","0","0","0","0","0","0","0","1","Mills, Laura Lynn","30"
"BHIS","515","Mgmt Hlth Care Comm Syst","2318","Biomed & Health Info Sciences","43","18","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Garcia, Justina Renee","63"
"BVIS","518","Web Design","2318","Biomed & Health Info Sciences","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lebowicz, Leah Amanda","18"
"CHEM","234","Chemical Synthesis","2458","Chemistry","9","11","6","0","0","0","0","0","2","0","0","0","0","0","0","2"," ,","30"
"CHSC","423","Community Health 3","2245","Community Health Sciences","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","Erzuah-Amenuvor, Nana Ama Aya","15"
"CI","504","Secondary Literacy","2783","Curriculum and Instruction","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Phillips, Nathan C","13"
"CLER","601","Obstetrics and Gynecology","2225","Obstetrics & Gynecology","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","Baron-Kuhn, Elizabeth A","16"
"CLER","606","Family Medicine","2675","Family and Community Medicine","0","0","0","0","0","0","0","21","2","0","0","0","0","0","0","0","Hanjrah, Sagina","23"
"CLER","617","Psychiatry","2500","Psychiatry & Behavioral Med","0","0","0","0","0","0","0","8","1","0","5","0","0","0","0","0","Finkenbine, Ryan","14"
"CLER","620","Medicine","2554","Internal Medicine","0","0","0","0","0","0","0","12","0","0","5","0","0","0","0","0","Fischer, Jacqueline L","17"
"CLJ","101","Intro to Crim, Law, & Justice","2909","Criminology, Law, and Justice","10","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Matoesian, Greg","12"
"CME","203","Strength Of Materials","2737","Civil, Matls & Env Engineering","3","3","2","6","1","0","0","0","0","0","0","0","0","0","0","1","Iranmanesh, Amirhossein","16"
"COMM","100","Human Communication","2493","Communication","12","5","6","1","2","0","0","0","0","0","0","0","0","0","0","0","Quinn, Kelly Ann","26"
"COMM","220","Social Media and Marketing","2493","Communication","19","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Mukherjee, Ishani","24"
"CS","151","Foundations of Computing","2699","Computer Science","16","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Katok, Zoa","29"
"CS","401","Computer Algorithms I","2610","Math, Statistics, & Comp Scnc","12","17","13","2","1","0","0","0","0","0","0","0","0","0","0","2","Adrovic, Danko","47"
"CS","480","Database Systems","2699","Computer Science","26","17","7","0","4","0","0","0","0","0","0","0","0","0","0","1","Riazi, Sara","55"
"DAOB","302","Applied Oral & Behav Sci","2758","Dentistry Administration","26","18","0","0","0","0","0","7","0","0","0","0","0","0","0","0","Semprum-Clavier, Adriana","51"
"ELSI","049","Live Learn Grow:Learning Track","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","24","4","0","Sandstrom, Deborah R","28"
"EPSY","550","Rate Scale&Ques Des&Analy","2621","Educational Psychology","19","2","0","0","0","0","0","0","2","0","0","0","0","0","0","1","Smith, Everett V","24"
"FIN","594","Intro Quantamental Investing","2691","Finance","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","Ma, Lingjie","26"
"HIM","557","Hlthcr Rev Cycle Mgmt & Comp","2318","Biomed & Health Info Sciences","2","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Ramirez, Gideon","14"
"HIST","104","Modern America","2316","History","36","24","12","1","6","0","0","0","0","0","0","0","0","0","0","3","Schultz, Kevin M","82"
"HIST","255","History of Chicago","2316","History","6","27","5","2","6","0","0","0","0","0","0","0","0","0","0","3","Whisenhunt, William Benton","49"
"HN","505","Adv Topics Diabetes Mgmt","2960","Kinesiology and Nutrition","22","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Oshita, Shayna Emily","24"
"HON","301","Foundations for the Future","2310","Honors College","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","0","Grad Asst","11"
"MATH","220","Differential Equations I","2610","Math, Statistics, & Comp Scnc","19","11","4","2","2","0","0","0","0","0","0","0","0","0","0","2","Kobotis, Evangelos","40"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","10","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Jones, Nathan","20"
"MBA","570","Enterprise Strategy","2785","Business Administration Admini","33","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ibrahim, Shahnaz","35"
"MBA","594","Operations of Public Hospitals","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","Egan, Timothy","17"
"ME","210","Engineering Dynamics","2323","Mechanical & Industrial Engr","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Manafzadeh, Saeed","16"
"MGMT","590","Strategic Management","2846","Managerial Studies","41","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kolar, Deanna","52"
"MHPE","532","Qualitative Methods","2857","Medical Education","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Perez, Nicole Anne","10"
"MKTG","469","Global Marketing","2417","Department of Marketing","34","10","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Atchley, Cindy J","46"
"MKTG","500","Introduction to Marketing","2417","Department of Marketing","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","Razi, Sajna","15"
"MUS","100","Introduction To Music I","2680","Music","20","5","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Gillespie, Amos","28"
"MUS","118","American Popular Music","2680","Music","34","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rosenberg, Ruth Emily","38"
"PA","506","Public Policy Dev and Process","2694","Pub Policy, Mgmt, & Analytics","16","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","Ehrlich, David","19"
"PHYS","131","Physics for Life Sciences I","2354","Physics","16","18","16","3","1","0","0","0","0","0","0","0","0","0","0","1","Abu Naser, Enas","55"
"SPED","410","Exceptional Learners","2588","Special Education","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","1","Cushing, Lisa Sharon","10"
"TADR","401","Trial Ad Acc","2984","UIC Law","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Navarro, Kelly A.","40"
"TADR","470","Extern: Criminal Law Seminar","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Dunlap, Charnelle","1"
"TADR","474","Extern: Judicial Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Carly S","0"
"MDR","605","Block5: Digestion&Homeost 2","2718","Administration","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Thomas, Dorian E","2"
"MGMT","350","Ext Envt of Bus for BBA Online","2846","Managerial Studies","30","9","6","1","1","0","0","0","0","0","0","0","0","0","0","0","Miller, Michael T.","47"
"MGMT","594","Global Innovation Leadership","2846","Managerial Studies","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","Lloyd, Anna K","34"
"NUPR","410","Integrated Practicum II","2591","Nursing Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","1","Gilbert, Leonard B","50"
"NURS","316","Nursing Informatics","2591","Nursing Administration","111","14","5","2","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","132"
"NURS","519","Hlth Equity & Soc Determinants","2662","Pop Health Nursing Science","50","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Eldeirawi, Kamal","66"
"OT","624","Policy, Payment and Advocacy","2725","Occupational Therapy","35","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Arias, Dalmina Lisette","40"
"PMPR","390","Spec Project in Pharm Pract","2967","Pharmacy Practice","0","0","0","0","0","0","0","0","0","0","68","0","0","0","0","0","McPherson, Charles E","68"
"PMPR","617","Adv Ambulatory Patient Care","2967","Pharmacy Practice","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","13"
"PSCH","271","Resilience","2885","Psychology","33","9","8","3","1","0","0","0","0","0","0","0","0","0","0","3","Kim-Cohen, Julia Yun Soo","57"
"PSCH","352","Cognition and Memory","2885","Psychology","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Palmer, Caroline May","12"
"PT","624","Therapeutic Applications","2827","Physical Therapy","30","29","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Arguelles, Leonard Dion","60"
"PUBH","110","Global Societies","2687","Public Health Undergrad Prog","14","4","2","0","0","0","0","0","6","0","12","0","0","0","0","0","Caldwell, Jennifer","38"
"SPED","573","Special Ed Research","2588","Special Education","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Parker-Katz, Michelle Beth","17"
"STAT","381","Applied Statistical Methods I","2610","Math, Statistics, & Comp Scnc","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","4","Embers, Dale Gene","20"
"STAT","401","Intro to Probability","2610","Math, Statistics, & Comp Scnc","7","5","4","0","1","0","0","0","0","0","0","0","0","0","0","2","Taylor, Gregory Kyle","19"
"MBA","570","Enterprise Strategy","2785","Business Administration Admini","54","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Cooper, James Wesley","55"
"MKTG","360","Introduction to Marketing","2417","Department of Marketing","8","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grubisich, Vernon","15"
"NUPR","541","NP Pract III:Mgt Hlth/Ill Adlt","2462","Biobehavioral Nursing Science","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Stephens, Katie M","16"
"NURS","397","Issues in Nursing Practice","2591","Nursing Administration","21","13","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","39"
"NURS","517","Leadership & Policy","2842","Human Development Nursing Sci","41","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Maeder, Angela Beth","43"
"OT","629","Fieldwork Level I-B","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","Lee, Jenica","40"
"PA","582","Srvy Data Collectn Methds","2694","Pub Policy, Mgmt, & Analytics","3","6","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Lavrakas, Paul John","11"
"PELE","607","M3 Neurology Clerkship","2519","Neurology","0","0","0","0","1","0","0","12","0","0","0","0","0","0","0","0","Kattah, Jorge C","13"
"PHYS","132","Physics for Life Sciences II","2354","Physics","8","11","11","0","0","0","0","0","0","0","0","0","0","0","0","1","Espinoza, Randall","31"
"PMPR","619","Advanced Inpatient Medicine","2967","Pharmacy Practice","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","11"
"PSCH","343","Stat Methods in Behav Sci","2885","Psychology","15","9","4","1","6","0","0","0","1","0","0","0","0","0","0","0","Baker, Christopher Albert","36"
"PT","641","Clinical Internship II","2827","Physical Therapy","0","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","Arguelles, Leonard Dion","58"
"SOC","241","Social Inequalities","2772","Sociology","4","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"SOCW","571","Field Instruction II","2630","Jane Addams Social Work","0","0","0","0","0","0","0","1","0","0","1","0","0","10","0","0","Brown, Pamela Renee","12"
"LAW","405","Topics in Contracts Law","2984","UIC Law","10","8","5","11","0","0","0","0","0","0","0","0","0","0","0","7","Jones, Samuel V","41"
"LAW","408","Legal Writing","2984","UIC Law","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Brown, Jerry Duane","2"
"LAW","408","Legal Writing","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Petrolis, Erin Marie","3"
"LAW","535","Est and Trusts","2984","UIC Law","17","20","5","0","0","0","0","0","3","4","0","0","0","0","0","1","Kordesh, Maureen Straub","50"
"MCS","260","Intro To Computer Science","2610","Math, Statistics, & Comp Scnc","4","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Adrovic, Danko","10"
"MCS","471","Numerical Analysis","2610","Math, Statistics, & Comp Scnc","8","7","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Abramov, Rafail","19"
"MDR","623","Synthesis 5-6","2718","Administration","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Thomas, Dorian E","1"
"MGMT","340","Intro to Organizations","2846","Managerial Studies","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Lloyd, Anna K","37"
"MKTG","560","Marketing Management","2417","Department of Marketing","13","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Karsaklian, Eliane","20"
"NUEL","244","History Prof Nursing in U.S.","2591","Nursing Administration","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Franck, Gwyneth Rhiannon","21"
"NUPR","520","Clinical Synthesis Practi","2842","Human Development Nursing Sci","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Robin A","23"
"NURS","516","EBP 2","2462","Biobehavioral Nursing Science","42","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hovey, Susan L","50"
"ORTD","620","Orthodontic Clinic II","2978","Orthodontics","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kusnoto, Budi","10"
"OT","650","Fieldwork Level II-A: Part 2","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","Preissner, Katharine Leigh","40"
"PA","521","Strategic Mgmt:Plng & Msrment","2694","Pub Policy, Mgmt, & Analytics","21","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Albrecht, Kate Rose","24"
"PHAR","602","APPE: Community Pharmacy","2712","Pharmacy","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","24"
"PHYS","142","General Physics II","2354","Physics","12","11","12","1","0","0","0","0","0","0","0","0","0","0","0","2","Barkan, Adrian","38"
"RELE","600","Elective Clerkship","2445","Administration & Gen Exp","0","0","0","0","0","0","0","11","0","0","0","0","0","6","0","0","Thomas, Dorian E","17"
"RELE","607","M3 Neurology Clerkship","2532","Med & Medical Specialties","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","Grad Asst","5"
"RUSS","140","The Body in Russian Culture","2382","Pol, Russ & Lith Studies","5","2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","Grad Asst","11"
"STAT","101","Introduction to Statistics","2610","Math, Statistics, & Comp Scnc","4","5","2","1","2","0","0","0","0","0","0","0","0","0","0","0","Kursell, Anita","14"
"TADR","460","LSIV Drafting Criminal","2984","UIC Law","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stein, Alexander M","13"
"TADR","471","Extern: Judicial Seminar","2984","UIC Law","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Carly S","11"
"IDS","400","Programming for Data Science","2672","Information/Decision Sciences","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"ITAL","280","Italian & Italian Amer Cinema","2606","Hispanic and Italian Studies","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Fabbian, Maria Chiara","12"
