"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"COMM","100","Human Communication","2493","Communication","13","6","3","0","1","0","0","0","1","0","0","0","0","0","0","1","Quinn, Kelly Ann","25"
"COMM","240","Data Journalism","2493","Communication","13","5","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Reilley, Michael","20"
"CS","401","Computer Algorithms I","2610","Math, Statistics, & Comp Scnc","22","14","10","3","0","0","0","0","0","0","0","0","0","0","0","1","Adrovic, Danko","50"
"CS","412","Intro to Machine Learning","2699","Computer Science","9","6","6","3","3","0","0","0","0","0","0","0","0","0","0","0","Rooshenas, Amirmohammad","27"
"CS","418","Introduction to Data Science","2699","Computer Science","15","12","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Thida, Myo","32"
"DCLE","341","Community Learning Exper I","2758","Dentistry Administration","0","0","0","0","0","0","0","2","0","0","0","0","0","115","0","0","Noorullah, Khatija","117"
"DOSI","341","Oral/Systemc Issue in Dent I","2758","Dentistry Administration","96","19","1","0","0","0","0","1","0","0","0","0","0","0","0","0","Hofmeister, Jamie Lynn","117"
"EAES","101","Global Environmental Change","2474","Earth & Environmental Sciences","21","16","7","0","0","0","0","0","0","0","0","0","0","0","0","1","Malone, Andrew","45"
"ECE","225","Circuit Analysis","2949","Electrical & Computer Engr","10","13","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Paprotny, Igor","25"
"ECON","220","Microeconomics","2525","Economics","3","2","3","0","1","0","0","0","0","0","0","0","0","0","0","1","Tauras, John Arvydas","10"
"EDPS","565","Globalization and Education","2835","Educational Policy Studies","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Lipman, Pauline J.","14"
"ENGL","230","Intro to Film and Culture","2492","English","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," ,","20"
"EPSY","522","Internship in Early Childhood","2621","Educational Psychology","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","13"
"FIN","442","Int'l Corp Financial Mgmt","2691","Finance","5","16","2","2","4","0","0","0","0","0","0","0","0","0","0","1","Bakke, Tor-Erik","30"
"HN","505","Adv Topics Diabetes Mgmt","2960","Kinesiology and Nutrition","17","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Oshita, Shayna Emily","20"
"HPA","495","MHA Preceptorship","2399","Health Policy & Administration","0","0","0","0","0","0","0","0","1","0","0","0","0","21","0","0","Andersen, Adam M","22"
"IDS","570","Statistics for Management","2672","Information/Decision Sciences","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","Grad Asst","22"
"IDS","594","Healthcare Informatics","2672","Information/Decision Sciences","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","Boyd, Andrew","18"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Manafzadeh, Saeed","10"
"ACTG","210","Intro Financial Accounting","2656","Accounting","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Judd, Joshua Scott","16"
"AH","270","African Art","2910","Art History","4","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"ANTH","255","Intro to Middle East Feminisms","2369","Gender and Women's Studies","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Naber, Nadine","10"
"BHIS","529","Business Intel & Analytics","2318","Biomed & Health Info Sciences","26","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Isola, Miriam L.","34"
"BIOS","325","Human Embryology","2453","Biological Sciences","81","16","9","4","2","0","0","0","0","0","0","0","0","0","0","3","Bassett, Andrea Louise","115"
"BLST","100","Introduction to Black Studies","2363","Black Studies","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Deziree Aleace","12"
"BME","494","BME Entrepreneurship in Europe","2437","Biomedical Eng - Engineering","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Esmailbeigi, Hananeh","12"
"CELE","606","Special Topics-Medicine","2586","Medicine","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","Thomas, Dorian E","10"
"CELE","616","Fundamentals of Radiology","2713","Radiology","0","0","0","0","0","0","0","0","0","0","2","0","0","8","0","0","Thomas, Dorian E","10"
"CHEM","125","Foundations of Chem Inquiry II","2458","Chemistry","18","21","11","5","1","0","0","0","0","0","0","0","0","0","0","5","Stec, Ewa","61"
"CHEM","233","Synthesis Techniques Lab","2458","Chemistry","24","23","29","13","3","0","0","0","0","0","0","0","0","0","0","16","Yermolina, Maria V","108"
"CLER","602","Psychiatry","2722","Psychiatry","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","Thomas, Dorian E","28"
"CLER","603","Pediatrics","2905","Pediatrics","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","Boucher-Berry, Claudia C","24"
"CME","290","Engineering Surveying","2737","Civil, Matls & Env Engineering","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Banjavcic, Scott David","11"
"COMM","102","Intro Interpersonal Comm","2493","Communication","27","5","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Page, Janis Teruggi","35"
"COMM","200","Communication Technologies","2493","Communication","20","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","McDowell, Zachary J","25"
"CS","301","Languages and Automata","2699","Computer Science","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Ayala Rodriguez, Daniel","12"
"DBCS","321","Biomed and Clin Sciences III","2758","Dentistry Administration","51","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Miloro, Mary Beth","67"
"DHD","569","Environmental Modification","2871","Disability & Human Development","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hedman, Glenn","10"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","7","7","11","10","3","0","0","0","0","0","0","0","0","0","0","0","Caliskan, Vahe","38"
"ECE","333","Computer Comm Networks I","2949","Electrical & Computer Engr","12","10","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","27"
"ECON","215","Health Economics","2525","Economics","6","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"ECON","333","International Economics","2525","Economics","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","Grad Asst","18"
"ED","200","Educ Policy Foundations","2208","Education","4","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Danns, Dionne A","15"
"EDPS","592","Prof Career Training in EDPS","2835","Educational Policy Studies","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Barron, Cynthia K","12"
"ENGR","194","Engineering Mathematics","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","Abiade, Jeremiah T","19"
"ENTR","320","Business Internship","2846","Managerial Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","Warner, Tracy L","14"
"FIN","320","Managerial Finance","2691","Finance","19","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Thewissen, James","22"
"OT","650","Fieldwork Level II-A: Part 2","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","39","1","0","Preissner, Katharine Leigh","40"
"PA","506","Public Policy Dev and Process","2694","Pub Policy, Mgmt, & Analytics","44","2","0","2","3","0","0","0","0","0","0","0","0","0","0","1","Ehrlich, David","52"
"POLS","353","Constitutional Law","2734","Political Science","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lyles, Kevin L","14"
"PSCH","100","Introductory Psychology","2885","Psychology","59","20","5","1","5","0","0","0","0","0","0","0","0","0","0","4","Cervone, Daniel P","94"
"PSCH","343","Stat Methods in Behav Sci","2885","Psychology","22","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","28"
"PT","640","Clinical Internship I","2827","Physical Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","Arguelles, Leonard Dion","57"
"PUBH","120","Study of Disease and Epidemics","2687","Public Health Undergrad Prog","23","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","Arguelles, Lester","30"
"SPED","512","Adpt Learners High Incdnce Dis","2588","Special Education","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","17"
"TADR","401","Trial Ad Acc","2984","UIC Law","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Navarro, Kelly A.","24"
"ANTH","105","Human Evolution","2841","Anthropology","28","4","6","0","2","0","0","0","0","0","0","0","0","0","0","0","Sacks, Lita","40"
"BHIS","406","Medical Terminology for HIM","2318","Biomed & Health Info Sciences","15","8","4","1","1","0","0","0","0","0","0","0","0","0","0","0","Mills, Laura Lynn","29"
"BIOS","250","Microbio & Application Health","2453","Biological Sciences","11","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Mills, Michael","17"
"BIOS","310","Genetics Laboratory","2453","Biological Sciences","1","5","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Chong, Jer Pin","10"
"CELE","603","Dermatology","2732","Dermatology","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","Bain, Michelle B","4"
"CELE","607","M3 Neurology Clerkship","2843","Neurology and Rehab Medicine","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","Fernandez, Christine Marie","17"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","8","9","13","0","0","0","0","0","0","0","0","0","0","0","0","3","Hatfield, Rita","33"
"CI","540","Linguistics for Teachers","2783","Curriculum and Instruction","23","6","0","0","2","0","0","0","1","0","0","0","0","0","0","1","Razfar, Aria","33"
"CLER","605","Medicine","2586","Medicine","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","1","Khan, Asra R","31"
"CLER","606","Family Medicine","2675","Family and Community Medicine","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","Hanjrah, Sagina","25"
"CLER","635","Medicine","2532","Med & Medical Specialties","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","Thomas, Dorian E","9"
"CLJ","350","Courts in Society","2909","Criminology, Law, and Justice","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Thompson, Julian G","12"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","4","2","6","1","6","0","0","0","0","0","0","0","0","0","0","4","Banjavcic, Scott David","23"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","8","8","8","11","1","0","0","0","1","0","0","0","0","0","0","0","Ataei, Hossein","37"
"CME","494","Active Transportation","2737","Civil, Matls & Env Engineering","10","2","0","0","0","0","0","0","6","0","0","0","0","0","0","0","Peiravian, Farideddin","18"
"COMM","220","Social Media and Marketing","2493","Communication","16","6","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Mukherjee, Ishani","25"
"CS","499","Prof. Development Seminar","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","Bell, John T","14"
"CS","591","Computer Science Internship","2699","Computer Science","0","0","0","0","0","0","0","0","25","0","0","0","0","17","0","0","Di Eugenio, Barbara","42"
"ECE","266","Intro to Embedded Systems","2949","Electrical & Computer Engr","8","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Gandhi, Bhavan Raman","14"
"ED","299","Ed, Globalization, & Child","2208","Education","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Olson, Jennifer D","15"
"FIN","300","Intro to Finance","2691","Finance","16","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Arslan Ayaydin, Ozgur","22"
"HIM","486","Foundations of HIM","2318","Biomed & Health Info Sciences","14","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Glondys, Barbara A","17"
"HIST","101","Western Civ Since 1648","2316","History","21","19","13","1","1","0","0","0","0","0","0","0","0","0","0","5","Abbott, John","60"
"HIST","177","Middle Eastern Civ","2316","History","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Quadri, Syed Junaid Ahmed","18"
"IPHS","500","Population Health Seminar","2592","School of Public Health","24","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","Dworkin, Mark Steven","26"
"KN","230","Anatomy & Physiology Lecture I","2960","Kinesiology and Nutrition","14","13","8","4","2","0","0","0","0","0","0","0","0","0","0","2","Kanan, Tomer","43"
"KN","299","Study Abroad in Kines & Nutr","2960","Kinesiology and Nutrition","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Wekesser, Meredith","10"
"LAW","406","Topics in Property Law","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","1","Lambertson, Andrew","36"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","5","8","3","1","0","0","0","0","0","0","0","0","0","0","0","0","McLaughlin, Michael Patrick","17"
"ACTG","500","Intro Financial Actg","2656","Accounting","54","11","7","1","1","0","0","0","0","0","0","0","0","0","0","1","Magena, Nicholas Karl","75"
"BA","420","Professional Presence","2785","Business Administration Admini","9","3","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Rodriguez, Paul","14"
"BHIS","503","Comm Skills in HI","2318","Biomed & Health Info Sciences","10","13","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Lui, Dick Ray","28"
"BHIS","515","Mgmt Hlth Care Comm Syst","2318","Biomed & Health Info Sciences","39","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Garcia, Justina Renee","58"
"BVIS","552","Graphic Design","2318","Biomed & Health Info Sciences","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hrejsa, Carolina Janina","22"
"CHEM","222","Analytical Chemistry","2458","Chemistry","6","3","5","1","0","0","0","0","0","0","0","0","0","0","0","1","Bolotin, Igor L.","16"
"CHSC","423","Community Health 3","2245","Community Health Sciences","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Erzuah-Amenuvor, Nana Ama Aya","11"
"CLER","621","Family Practice","2254","Family and Community Medicine","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","Fons, Dominique Kathryn","9"
"CLER","637","Family Medicine Clerkship","2636","Family and Community Medicine","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","Thomas, Dorian E","7"
"CME","203","Strength Of Materials","2737","Civil, Matls & Env Engineering","5","4","3","4","1","0","0","0","0","0","0","0","0","0","0","1","Iranmanesh, Amirhossein","18"
"CS","141","Program Design II","2699","Computer Science","7","8","7","2","0","0","0","0","0","0","0","0","0","0","0","1","Koehler, Adam Thomas","25"
"CS","251","Data Structures","2699","Computer Science","12","14","9","2","0","0","0","0","0","0","0","0","0","0","0","1","GU, Zhaochen","38"
"DAOB","302","Applied Oral & Behav Sci","2758","Dentistry Administration","35","9","0","0","0","0","0","8","0","0","0","0","0","0","0","0","Semprum-Clavier, Adriana","52"
"DHD","549","3D Printing for Assistive Tech","2871","Disability & Human Development","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Abigail Lillian","15"
"DOST","331","Oral/Systemc Topcs in Dent I","2758","Dentistry Administration","40","27","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Kawar, Nadia","68"
"EDPS","551","Cycles of Inquiry","2835","Educational Policy Studies","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Allen, Lionel E Jr","14"
"EPSY","255","Child Dev Contemp Society","2621","Educational Psychology","17","2","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Kelly, Sarai Rodriguez","23"
"EPSY","452","Legal, Fiscal & Mgmt in ECE","2621","Educational Psychology","17","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","Kull, Kimberly B.","21"
"IDS","270","Business Statistics I","2672","Information/Decision Sciences","9","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Sparks, John","16"
"IDS","476","Business Forecasting","2672","Information/Decision Sciences","3","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Ozdogru, Unsal","14"
"IPHS","527","Engaged Scholarship","2592","School of Public Health","22","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Waterman, Fanta Aminata","24"
"JD","519","Homeland Security","2984","UIC Law","19","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Rowden, Marianne","27"
"LAW","422","LSIII","2984","UIC Law","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Borkman, James L","13"
"LAW","437","LSIV: Drafting Gen Prac","2984","UIC Law","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Reiter, Gregory Michael","12"
"LRSC","594","Special Topics Lrng Sciences","2480","Graduate Admin","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Goldstein, Deena Soffer","17"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","11","16","7","5","1","0","0","0","0","0","0","0","0","0","0","1","Steenbergen, John","41"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","15","12","14","3","6","0","0","0","0","0","0","0","0","0","0","4","Ingebretson, Daniel Jordan","54"
"KN","231","Anatomy & Physio Lecture II","2960","Kinesiology and Nutrition","7","6","8","2","0","0","0","0","0","0","0","0","0","0","0","3","Kanan, Tomer","26"
"LAS","299","LAS Study Abroad","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","Roessler, Brian A","28"
"LAW","407","Academic Skills","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","1","Dominguez, Daissy","12"
"LAW","407","Academic Skills","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Townsend, Calvin Anthony","10"
"LING","170","Languages of the World","2714","Linguistics","18","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","Hallett, Jill Maureen","23"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","21","3","2","2","0","0","0","0","0","0","0","0","0","0","0","1","Kobotis, Evangelos","29"
"MDR","605","Block5: Digestion&Homeost 2","2718","Administration","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","Thomas, Dorian E","53"
"MGMT","541","Organizational Behavior","2846","Managerial Studies","38","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Antwiler, Brandon","41"
"MGMT","541","Organizational Behavior","2846","Managerial Studies","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McEnery, John Joseph","65"
"MGMT","570","Business & External Env","2846","Managerial Studies","36","4","2","1","1","0","0","0","0","0","0","0","0","0","0","1","Freimuth, Ramona","45"
"MKTG","567","Digital & Social Media Mktg","2417","Department of Marketing","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Razi, Sajna","18"
"MOVI","280","Italian & Italian Amer Cinema","2606","Hispanic and Italian Studies","10","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2","Fabbian, Maria Chiara","14"
"NURS","232","Professional Nursing","2591","Nursing Administration","91","25","5","0","5","0","0","1","1","0","0","0","0","0","0","3","Grad Asst","131"
"OT","629","Fieldwork Level I-B","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","Lee, Jenica","40"
"OT","654","Management & Prog Development","2725","Occupational Therapy","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Summers, Jennifer Joanne","40"
"OT","655","Prof Develop & Leadership 5","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","Peterson, Elizabeth Walker","40"
"PHAR","601","APPE: Ambulatory Patient Care","2712","Pharmacy","28","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","30"
"PHYS","132","Physics for Life Sciences II","2354","Physics","13","16","7","1","2","0","0","0","1","0","0","0","0","0","0","2","Espinoza, Randall","42"
"PPOL","100","Indiv Action & Citizenship","2694","Pub Policy, Mgmt, & Analytics","14","7","1","2","1","0","0","0","0","0","0","0","0","0","0","1","Healy, Shawn Paul","26"
"PSCH","333","Lab in Clinical Psychology","2885","Psychology","5","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Lawton, Kathryn Elizabeth","13"
"PT","641","Clinical Internship II","2827","Physical Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","59","1","0","Arguelles, Leonard Dion","60"
"SPED","467","Students w/Low Incidence Disab","2588","Special Education","35","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","38"
"TADR","464","Clinic: Pro Bono Lit Clinic","2984","UIC Law","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ortiz, Jose D","14"
"LAW","405","Topics in Contracts Law","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","1","Jones, Samuel V","36"
"LAW","407","Academic Skills","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","Ketter, Christian Edward","14"
"LAW","408","Legal Writing","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Djahouri, Ivory Liohon Annick Farah","10"
"MATH","110","College Algebra","2610","Math, Statistics, & Comp Scnc","5","3","4","2","0","0","0","0","1","0","0","0","0","0","0","1","Woldeit, Anthony John","16"
"MATH","220","Differential Equations I","2610","Math, Statistics, & Comp Scnc","13","11","8","2","3","0","0","0","0","0","0","0","0","0","0","0","Kobotis, Evangelos","37"
"MBA","570","Enterprise Strategy","2785","Business Administration Admini","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ibrahim, Shahnaz","10"
"ME","205","Intro to Thermodynamics","2323","Mechanical & Industrial Engr","22","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Siow, Yeow","24"
"MGMT","495","Competitive Strategy","2846","Managerial Studies","19","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","Cooper, James Wesley","36"
"MHPE","504","Leadership in Health Prof Ed","2857","Medical Education","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","Hirshfield, Laura","17"
"MUS","127","Latin American Music","2680","Music","18","7","3","2","1","0","0","0","0","0","0","0","0","0","0","4","McNally, James Edward","35"
"NUEL","528","Rural Fam&Comm Healthcare III","2842","Human Development Nursing Sci","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rosenberger, Kelly D","14"
"NUPR","573","Practicum: Birth & the Newborn","2842","Human Development Nursing Sci","14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Pearson, Pamela","15"
"PHIL","115","Death","2637","Philosophy","8","6","1","1","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","18"
"PHYS","142","General Physics II","2354","Physics","10","12","16","2","1","0","0","0","1","0","0","0","0","0","0","2","Barkan, Adrian","44"
"PSCH","210","Theories of Personality","2885","Psychology","15","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Ochoa-Galindo, Carmen","21"
"PSCH","324","Cultural Psychology","2885","Psychology","33","9","1","0","5","0","0","0","0","0","0","0","0","0","0","1","Hsueh, Loretta Yao Pei","49"
"PUBH","100","Health and the Public","2687","Public Health Undergrad Prog","14","13","2","3","1","0","0","0","1","0","0","0","0","0","0","3","Castillo, Amparo Del Socorro","37"
"RUSS","140","The Body in Russian Culture","2382","Pol, Russ & Lith Studies","11","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","13"
"SPED","482","Coll w/Family, Comm, and Prof","2588","Special Education","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Cambray, Elizabeth","14"
"TADR","469","Extern: Local Gov & NP Sem","2984","UIC Law","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rudison, Laquenta C","14"
"TADR","471","Extern: Judicial Seminar","2984","UIC Law","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Carly S","11"
"TADR","474","Extern: Judicial Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Bradtke, Michael James","1"
"MDC","623","Synthesis 5-6","2718","Administration","0","0","0","0","0","0","0","0","0","0","182","0","0","0","0","0","Thomas, Dorian E","182"
"MDR","613","Doctoring Clinical Skills 3","2718","Administration","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","Thomas, Dorian E","53"
"ME","347","Computer-Aided Design","2323","Mechanical & Industrial Engr","14","10","9","1","0","0","0","0","0","0","0","0","0","0","0","0","Hatami Marbini, Hamed","34"
"MGMT","590","Strategic Management","2846","Managerial Studies","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","Kolar, Deanna","27"
"MUS","114","Jazz History","2680","Music","22","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Irabagon, Jonathan","28"
"MUS","118","American Popular Music","2680","Music","35","2","0","2","0","0","0","0","0","0","1","0","0","0","0","0","Rosenberg, Ruth Emily","40"
"NUEL","394","Population Health in Ireland","2591","Nursing Administration","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Jones, Krista Lynn","13"
"NUPR","420","Clinical Synthesis","2591","Nursing Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0","Ricca, Paige Quigley","46"
"NUPR","520","Clinical Synthesis Practi","2842","Human Development Nursing Sci","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Robin A","25"
"NUPR","521","Clinical Prac Primry Care I","2662","Pop Health Nursing Science","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chu, Minseung","15"
"NUPR","564","Newborn Care","2842","Human Development Nursing Sci","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","Walsh, Susan","15"
"NURS","352","Population Focused Nursing","2591","Nursing Administration","74","32","3","0","2","0","0","0","1","0","0","0","0","0","0","3","Grad Asst","115"
"NURS","516","EBP 2","2462","Biobehavioral Nursing Science","20","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Salievska, Afrodita","28"
"NURS","517","Leadership & Policy","2842","Human Development Nursing Sci","98","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","Abboud, Sarah","102"
"PHAR","602","APPE: Community Pharmacy","2712","Pharmacy","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Allen, Sheila Mary","31"
"PSCH","270","Psychological Disorders","2885","Psychology","48","5","2","0","1","0","0","0","0","0","0","0","0","0","0","2","Meinzer, Michael","58"
"PT","616","Biophysics","2827","Physical Therapy","37","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Keil, Aaron","57"
"PUBH","100","Health and the Public","2687","Public Health Undergrad Prog","22","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Dyer, Sharyn Kaye","26"
"SOC","105","Social Problems","2772","Sociology","8","2","5","1","1","0","0","0","1","0","0","0","0","0","0","1","Grad Asst","19"
"TADR","463","Clinic: Pro Bono Lit S/C Class","2984","UIC Law","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ortiz, Jose D","14"
"TADR","474","Extern: Judicial Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Carly S","0"
"TADR","475","Extern: JD Adv","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Quick, Stephanie","0"
"IPHS","403","Public Health Systems","2592","School of Public Health","29","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Chan, Kee","34"
"IPHS","650","Applied Practice Experience","2592","School of Public Health","0","0","0","0","0","0","0","5","23","0","0","0","0","7","0","0","Erzuah-Amenuvor, Nana Ama Aya","35"
"IPHS","650","Applied Practice Experience","2592","School of Public Health","0","0","0","0","0","0","0","15","0","0","0","0","0","7","0","0","Peterson, Caryn Elizabeth","22"
"JD","434","Entertain Law","2984","UIC Law","29","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Rubin, E Leonard","35"
"LAW","422","LSIII","2984","UIC Law","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bradley, Thomas","14"
