"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CME","311","Water Resources Engineering","2737","Civil, Matls & Env Engineering","31","25","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Schulenberg, Joseph W","60"
"CME","514","Sustainable Engineering","2737","Civil, Matls & Env Engineering","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Reddy, Krishna R","20"
"COMM","230","AI and Journalism","2493","Communication","16","2","1","0","1","0","0","0","0","0","0","0","0","0","0","2","Reilley, Michael","22"
"COMM","301","Communication Research","2493","Communication","15","8","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Page, Janis Teruggi","27"
"CS","151","Foundations of Computing","2699","Computer Science","81","93","44","7","4","0","0","0","0","0","0","0","0","0","0","11","Katok, Zoa","240"
"CS","251","Data Structures","2699","Computer Science","56","52","41","20","9","0","0","0","0","0","0","0","0","0","0","13","Ordentlich, Ethan","191"
"CS","361","Systems Programming","2699","Computer Science","104","62","43","17","7","0","0","0","0","0","0","0","0","0","0","7","Maratos, George P","240"
"BIOS","110","Biol of Cells & Organisms","2453","Biological Sciences","129","185","79","20","14","0","0","0","0","0","0","0","0","0","0","21","Shingleton, Alexander","448"
"BIOS","120","Populations & Communities","2453","Biological Sciences","127","75","39","5","4","0","0","0","0","0","0","0","0","0","0","5","Ale, Som Bahadur","255"
"BIOS","320","Developmental Biology","2453","Biological Sciences","23","10","3","0","0","0","0","0","1","0","0","0","0","0","0","0","Orenic, Teresa Vales","37"
"BIOS","351","Microbiology Laboratory","2453","Biological Sciences","244","33","6","0","1","0","0","0","1","0","0","0","0","0","0","2","Bassett, Andrea Louise","287"
"BIOS","452","Biochemistry I","2458","Chemistry","8","4","7","0","1","0","0","0","1","0","0","0","0","0","0","2","Ondrus, Alison E","23"
"BLST","125","Global Black Spirituality","2363","Black Studies","6","4","7","2","0","0","0","0","0","0","0","0","0","0","0","2","Jabir, Johari","21"
"BLST","261","Reading Black Women Writing","2363","Black Studies","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Richie, Beth E","16"
"BME","102","Biomed Eng Freshman Seminar","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","Khetani, Salman","51"
"BME","599","Ph.D. Thesis Research","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Yao, Xincheng","10"
"BVIS","508","Pathophys Biomed Visualization","2318","Biomed & Health Info Sciences","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Huang, Yu-Hui","19"
"CEES","250","Eurasian Cinema","2382","Pol, Russ & Lith Studies","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kendall, Matthew","13"
"CHEM","115","General and Organic Chemistry","2458","Chemistry","27","37","24","1","2","0","0","0","0","0","0","0","0","0","0","5","Hatfield, Rita","96"
"CHSC","510","MCH Inequities and Responses I","2245","Community Health Sciences","21","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Butler, Margaret Susan","25"
"CI","406","Teaching & Learning Social Sci","2783","Curriculum and Instruction","28","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Garcia, Jose","43"
"CLER","602","Psychiatry","2722","Psychiatry","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","Blitzstein, Sean Matthew","24"
"CLER","612","Medicine Sub-Internship","2586","Medicine","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Khan, Asra R","1"
"CLER","618","Pediatrics","2821","Pediatrics","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","McLauchlan, Heather M.","5"
"CLER","621","Family Practice","2254","Family and Community Medicine","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Fons, Dominique Kathryn","12"
"CLJ","321","Youth, Crime, Law","2909","Criminology, Law, and Justice","24","13","5","1","2","0","0","0","0","0","0","0","0","0","0","0","Adams, Dean Lynn","45"
"CLJ","361","Criminal Investigations","2909","Criminology, Law, and Justice","31","8","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Buslik, Marc S","45"
"CLJ","405","Problem of Justice","2909","Criminology, Law, and Justice","2","14","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Bird, Jessica Jane","20"
"CME","112","Evolution of Infrastructure","2737","Civil, Matls & Env Engineering","23","2","5","2","5","0","0","0","0","0","0","0","0","0","0","1","Schulenberg, Joseph W","38"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","26","41","35","14","2","0","0","0","1","0","0","0","0","0","0","3","Daly, Matthew","122"
"CME","409","Structural Analysis II","2737","Civil, Matls & Env Engineering","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Ansari, Farhad","12"
"CME","410","Prestress Concret Struct Desgn","2737","Civil, Matls & Env Engineering","9","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Ozevin, Didem","18"
"CME","434","Finite Element Analysis I","2737","Civil, Matls & Env Engineering","29","25","27","0","0","0","0","0","0","0","0","0","0","0","0","1","Karpov, Eduard","82"
"CME","497","Capstone Design","2737","Civil, Matls & Env Engineering","83","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Burke, Christopher B.","91"
"CHE","397","Senior Design II","2709","Chemical Engrg","37","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Bilgin, Betul","40"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","Jardon Martin, Raquel","22"
"CHEM","122","Matter and Energy","2458","Chemistry","107","194","110","22","13","0","0","0","1","0","0","0","0","0","0","15","Carmel, Justin","462"
"CHEM","344","Physical Chem/Biochemists II","2458","Chemistry","6","14","12","9","2","0","0","0","0","0","0","0","0","0","0","1","Lorieau, Justin L","44"
"CHEM","452","Biochemistry I","2458","Chemistry","4","8","17","4","2","0","0","0","0","0","0","0","0","0","0","3","Ondrus, Alison E","38"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","Mankad, Neal","13"
"CHIN","330","Linguistic Intro to Chinese","2714","Linguistics","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Xiang, Xuehua","17"
"CHSC","422","Community Health 2","2245","Community Health Sciences","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wallace, Katrine L","22"
"CHSC","512","Evidence Translation MCH","2245","Community Health Sciences","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Velonis, Alisa Joy","12"
"CL","211","Sex/Gender in Ancient World","2349","Classics & Mediterran Studies","12","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Burns, Krishni Schaefgen","15"
"CLER","633","Pediatrics","2339","Pediatrics","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","Thomas, Dorian E","7"
"CLJ","101","Intro to Crim, Law, & Justice","2909","Criminology, Law, and Justice","189","114","39","7","7","0","0","0","0","0","0","0","0","0","0","10","McCarty, William Patrick","366"
"CLJ","114","Race, Class, Gender, Law","2909","Criminology, Law, and Justice","27","5","1","1","2","0","0","0","0","0","0","0","0","0","0","2","Richie, Beth E","38"
"CLJ","220","Criminology","2909","Criminology, Law, and Justice","78","47","24","0","0","0","0","0","0","0","0","0","0","0","0","4","Schuck, Amie","153"
"CLJ","261","Research Methods I","2909","Criminology, Law, and Justice","27","9","3","0","3","0","0","0","1","0","0","0","0","0","0","1","Maggio, Christopher","44"
"CLJ","561","Qualitative Methods & Design","2909","Criminology, Law, and Justice","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Gunn, Alana Janell","13"
"CME","197","Intro to Civil Environment Eng","2737","Civil, Matls & Env Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","134","1","3","Ataei, Hossein","138"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","12","15","14","2","0","0","0","0","1","0","0","0","0","0","0","1","Ansari, Farhad","45"
"CME","261","Materials For Manufacturing","2737","Civil, Matls & Env Engineering","25","6","10","0","0","0","0","0","0","0","0","0","0","0","0","1","Karpov, Eduard","42"
"CME","290","Engineering Surveying","2737","Civil, Matls & Env Engineering","23","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Peiravian, Farideddin","26"
"CME","421","Water Treatment Design","2737","Civil, Matls & Env Engineering","4","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Khodadoust, Amid","12"
"COMM","103","Intro to Media","2493","Communication","10","9","7","0","1","0","0","0","0","0","0","0","0","0","0","4","Taylor, Samuel H","31"
"COMM","240","Data Journalism","2493","Communication","12","5","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Reilley, Michael","20"
"COMM","250","Social Media and Society","2493","Communication","11","11","5","3","0","0","0","0","0","0","0","0","0","0","0","2","Meraz, Sharon M","32"
"COMM","270","Digital Influencers","2493","Communication","15","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Kim, Do Own","20"
"COMM","425","Digital Advocacy","2493","Communication","9","13","6","2","0","0","0","0","0","0","0","0","0","0","0","0","Mukherjee, Ishani","30"
"CS","141","Program Design II","2699","Computer Science","82","53","28","10","11","0","0","0","1","0","0","0","0","0","0","7","Hodges, Mark Richard","192"
"CS","277","Technical Comm in Comp Sci","2699","Computer Science","93","20","12","2","4","0","0","0","0","0","0","0","0","0","0","3","Cranch, Cody Ingersoll","134"
"BIOS","365","Human Ecological Systems","2453","Biological Sciences","24","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","Gonzalez-Meler, Miquel Angel","29"
"BIOS","386","Neurobiology Seminar","2453","Biological Sciences","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","13"
"BIOS","430","Evolution","2453","Biological Sciences","24","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Walker, Joseph","31"
"BIOS","482","Mol and Dev Neurobiology Lab","2453","Biological Sciences","17","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","19"
"BIOS","539","Ecology  & Evolution Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","27","3","0","Igic, Boris","30"
"BIOS","592","Research Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Zak, Joseph Donald","12"
"BIOS","595","Departmental Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","Orenic, Teresa Vales","39"
"BIOS","595","Departmental Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","Richmond, Janet Elizabeth","13"
"BLST","101","Intro Black Diaspora Studies","2363","Black Studies","13","7","6","1","0","0","0","0","1","0","0","0","0","0","0","1","Jackson, Lynette A.","29"
"BME","530","Stats & Machine Learning","2437","Biomedical Eng - Engineering","14","8","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Dai, Yang","25"
"BME","568","Emerging Optical Imaging Tech","2437","Biomedical Eng - Engineering","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yao, Xincheng","12"
"BME","598","Masters Thesis Research","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Khetani, Salman","12"
"BSTT","413","Intro to Data Analysis w/ R","2891","Epidemiology and Biostatistics","27","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Awadalla, Saria Salah","30"
"BSTT","528","Machine Learning Instructor","2891","Epidemiology and Biostatistics","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sun, Jiehuan","13"
"CHE","311","Transport Phenomena I","2709","Chemical Engrg","4","7","3","1","0","0","0","0","1","0","0","0","0","0","0","0","Torabi, Korosh","16"
"CHE","312","Transport Phenomena II","2709","Chemical Engrg","5","9","3","2","1","0","0","0","0","0","0","0","0","0","0","1","Torabi, Korosh","21"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","58","89","132","72","42","0","0","0","0","0","0","0","0","0","0","40","Schroeder, Lianne E","433"
"CHEM","340","Physical Chem for BioChem I","2458","Chemistry","7","2","11","5","2","0","0","0","1","0","0","0","0","0","0","4","Snee, Preston T.","32"
"CHEM","558","Biophysical Chemistry","2458","Chemistry","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gao, Ruixuan","15"
"CHIN","102","Elementary Chinese II","2714","Linguistics","13","10","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Meng, Duosi","27"
"CI","402","Reading and Writing: Inter Lit","2783","Curriculum and Instruction","43","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Woodard, Rebecca Lindsay","45"
"CI","430","Middle Grades Social Sci","2783","Curriculum and Instruction","21","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","23"
"CI","527","Literacy Leadership","2783","Curriculum and Instruction","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Baker-Doyle, Kira J","16"
"CL","218","Pompeii","2349","Classics & Mediterran Studies","8","5","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Ros, Karen E","16"
"CLER","620","Medicine","2554","Internal Medicine","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","Bansal, Saurabh K","18"
"CLER","631","Obstetrics and Gynecology","2677","Obstetrics & Gynecology","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"CLER","634","Surgery","2285","Surg/Surgical Specialties","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"CLER","635","Medicine","2532","Med & Medical Specialties","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Cabana-Jimenez, Jordi","12"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","1","0","0","0","0","0","9","0","0","Cho, Wonhwa","10"
"CHIN","102","Elementary Chinese II","2714","Linguistics","11","4","3","1","2","0","0","0","0","0","0","0","0","0","0","0","Wang, Bridget Wenya","21"
"CHSC","430","Public Health Policy and Advoc","2245","Community Health Sciences","9","9","3","1","1","0","0","0","0","0","0","0","0","0","0","1","Cochran, Laura M","24"
"CI","482","Testing &Instruct:Bilingualism","2783","Curriculum and Instruction","36","4","0","1","2","0","0","0","0","0","0","0","0","0","0","1","Morales, Paola Z.","44"
"CL","205","Roman Art And Archaeology","2349","Classics & Mediterran Studies","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Ros, Karen E","17"
"CLER","616","Obstetrics and Gynecology","2264","Obstetrics & Gynecology","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Petersen, Nathan J","10"
"CLJ","355","Punishmt, Prisons, & Correctns","2909","Criminology, Law, and Justice","17","14","11","2","1","0","0","0","0","0","0","0","0","0","0","0","Ben-Moshe, Liat","45"
"CLJ","394","Sports Criminology","2909","Criminology, Law, and Justice","21","17","6","0","1","0","0","0","0","0","0","0","0","0","0","0","Stephens, Ash","45"
"CLJ","422","Victimization","2909","Criminology, Law, and Justice","11","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Erez, Edna","19"
"CLJ","423","Violence","2909","Criminology, Law, and Justice","10","2","3","0","1","0","0","0","2","0","0","0","0","0","0","4","Frohmann, Lisa G","22"
"CME","207","Engineering Prob & Econ","2737","Civil, Matls & Env Engineering","29","25","5","2","1","0","0","0","0","0","0","0","0","0","0","4","Banjavcic, Scott David","66"
"CME","401","Adv Design Of Metal Struct","2737","Civil, Matls & Env Engineering","24","12","1","2","0","0","0","0","1","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","40"
"COMM","101","Intro to Communication","2493","Communication","52","40","22","10","17","0","0","0","0","0","0","0","0","0","0","8","Bui, Diem-My Thi","149"
"COMM","102","Intro Interpersonal Comm","2493","Communication","112","56","12","6","5","0","0","0","0","0","0","0","0","0","0","2","Page, Janis Teruggi","193"
"COMM","460","Visual Communication","2493","Communication","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Page, Janis Teruggi","16"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","111","104","45","18","11","0","0","0","0","0","0","0","0","0","0","8"," ,","297"
"CS","294","Tech Interview Prep Course","2699","Computer Science","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Kanich, Chris","12"
"CS","301","Languages and Automata","2699","Computer Science","46","59","32","12","6","0","0","0","0","0","0","0","0","0","0","4","Ibrahim, Omar","159"
"CS","377","Ethical Issues in Computing","2699","Computer Science","21","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","30"
"CS","466","Computer Architecture","2949","Electrical & Computer Engr","1","3","4","4","3","0","0","0","0","0","0","0","0","0","0","2","Roohi, Arman","17"
"CS","472","Provably Correct Programming","2699","Computer Science","32","8","6","1","1","0","0","0","0","0","0","0","0","0","0","1","Mansky, William Ernest","49"
"CS","478","Development of Mobile Apps","2699","Computer Science","26","18","10","21","3","0","0","0","0","0","0","0","0","0","0","0","Buy, Ugo A","78"
"CS","491","Seminar","2699","Computer Science","0","51","0","0","3","0","0","0","0","0","0","0","0","0","0","0","Di Eugenio, Barbara","54"
"CS","502","Computational Biology","2699","Computer Science","32","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Hao","33"
"CS","515","Advanced Computer Vision","2699","Computer Science","20","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tang, Wei","35"
"CS","535","User Exp Research Methods","2699","Computer Science","30","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chattopadhyay, Debaleena","35"
"CS","594","Adv. Linux Kernel Programming","2699","Computer Science","9","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Xiaoguang","16"
"BME","423","Biomedical Imaging Laboratory","2437","Biomedical Eng - Engineering","9","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Klatt, Dieter","13"
"BSTT","401","Biostatistics II","2891","Epidemiology and Biostatistics","25","10","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Wang, Meida","37"
"BVIS","503","Strategic Inquiry in BVIS","2318","Biomed & Health Info Sciences","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Lebowicz, Leah Amanda","18"
"BVIS","560","Molecular Pharm for BVIS","2318","Biomed & Health Info Sciences","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lebowicz, Leah Amanda","20"
"CHE","321","Chemical Reaction Engr","2709","Chemical Engrg","5","15","1","0","2","0","0","0","1","0","0","0","0","0","0","1","Torabi, Korosh","25"
"CHE","341","Chemical Process Control","2709","Chemical Engrg","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Caracotsios, Michael","39"
"CHE","595","Advances In Chem Engr Research","2709","Chemical Engrg","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mehraeen, Shafigh","21"
"CHEM","118","General and Analytical Chem II","2458","Chemistry","15","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Gramsch, Stephen Allen","21"
"CHEM","123","Foundations of Chem Inquiry I","2458","Chemistry","245","281","126","45","5","0","0","0","1","0","0","0","0","0","0","19","Stec, Ewa","722"
"CHEM","314","Inorganic Chemistry","2458","Chemistry","19","12","14","9","6","0","0","0","1","0","0","0","0","0","0","5","Nguyen, Andy I","66"
"CHIN","104","Intermediate Chinese II","2714","Linguistics","25","12","9","1","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Bridget Wenya","47"
"CHSC","422","Community Health 2","2245","Community Health Sciences","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Friend, Daniel Joseph","15"
"CI","406","Teaching & Learning Social Sci","2783","Curriculum and Instruction","35","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ulrich Papczun, Kristy Lynn","38"
"CI","481","Foundations Bilingual/ESL Ed","2783","Curriculum and Instruction","6","4","1","0","0","0","0","0","2","0","0","0","0","0","0","0","Razfar, Aria","13"
"CI","517","Sociopolitical Context of Math","2783","Curriculum and Instruction","16","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Gutstein, Eric H","17"
"CLJ","311","Criminal Procedure","2909","Criminology, Law, and Justice","30","10","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Quinn, Gavin Pollard","44"
"CLJ","492","Visual Criminology","2909","Criminology, Law, and Justice","9","3","3","3","2","0","0","0","1","0","0","0","0","0","0","1","Frohmann, Lisa G","22"
"CLJ","594","Prisons & Jails Education Proj","2909","Criminology, Law, and Justice","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bird, Jessica Jane","10"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","39","17","32","8","33","0","0","0","0","0","0","0","0","0","0","17","Banjavcic, Scott David","146"
"CME","297","Civil Env Eng Drawing Design","2737","Civil, Matls & Env Engineering","43","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","Peiravian, Farideddin","50"
"CME","310","Reinforc Concrete Struc Design","2737","Civil, Matls & Env Engineering","24","17","11","1","0","0","0","0","1","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","54"
"CME","494","Geomatics Engineering","2737","Civil, Matls & Env Engineering","29","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Peiravian, Farideddin","30"
"CME","594","Applied Data Science","2737","Civil, Matls & Env Engineering","16","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Derrible, Sybil Jean Marie","18"
"COMM","103","Intro to Media","2493","Communication","21","24","5","6","6","0","0","0","0","0","0","0","0","0","0","2","McDowell, Zachary J","64"
"COMM","301","Communication Research","2493","Communication","9","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Rojecki, Andrew","15"
"CS","351","Adv Data Structure Practicum","2699","Computer Science","25","27","16","9","7","0","0","0","0","0","0","0","0","0","0","2","Reckinger, Shanon Marie","86"
"CS","362","Computer Design","2699","Computer Science","15","20","13","2","0","0","0","0","0","0","0","0","0","0","0","1","Theys, Mitchell D","51"
"CS","377","Ethical Issues in Computing","2699","Computer Science","70","13","0","0","1","0","0","0","0","0","0","0","0","0","0","3","Burton, Emanuelle Neuman","87"
"CS","394","Tech in Residence","2699","Computer Science","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hallenbeck, Mark","17"
"CS","411","Artificial Intelligence I","2699","Computer Science","38","13","4","0","1","0","0","0","0","0","0","0","0","0","0","1","Ziebart, Brian D","57"
"CS","412","Intro to Machine Learning","2699","Computer Science","16","18","8","1","2","0","0","0","0","0","0","0","0","0","0","3","Rooshenas, Amirmohammad","48"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","23","16","9","4","0","0","0","0","0","0","0","0","0","0","0","6","Mordahl, Austin","58"
"CS","499","Prof. Development Seminar","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","252","5","3","Bell, John T","260"
"CS","540","Adv Topics in Softwr Engr","2699","Computer Science","31","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Buy, Ugo A","35"
"CS","568","Adv Security & Privacy","2699","Computer Science","9","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Kanich, Chris","12"
"CS","569","High-Performance Process&Systm","2949","Electrical & Computer Engr","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kumar, Sidharth","11"
"CST","120","Catholic Thought","2507","Religious Studies","5","8","5","2","1","0","0","0","0","0","0","0","0","0","0","1","Dingeldein, Laura B","22"
"DBCS","301","Biomed & Clinical Sciences","2758","Dentistry Administration","37","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Odeh, Luma Adnan Abed","52"
"DES","140","Design Drawing","2895","School of Design","4","10","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Silva, Hector","17"
"DES","251","Digital Media Design III","2895","School of Design","13","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Spee, Grace A","16"
"DES","421","Independent Design Practice","2895","School of Design","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","O'Keefe, Thomas Joseph","19"
"DES","421","IXD II","2895","School of Design","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wangerin, Noah Martin","20"
"DHD","102","Disability in American Film","2871","Disability & Human Development","48","16","5","3","4","0","0","0","0","0","0","0","0","0","0","2","Safaeian, Azadeh","78"
"DHD","303","Disability Activism","2871","Disability & Human Development","21","4","0","1","2","0","0","0","2","0","0","0","0","0","0","0","Nishida, Akemi","30"
"EAES","285","Earth Systems","2474","Earth & Environmental Sciences","15","12","2","1","1","0","0","0","0","0","0","0","0","0","0","0","McNicol, Gavin","31"
"ECE","115","Intro to Elec & Cmptr Eng","2949","Electrical & Computer Engr","19","15","18","5","14","0","0","0","0","0","0","0","0","0","0","10","Caliskan, Vahe","81"
"ECE","415","Imag Analysis & Compt Visn I","2949","Electrical & Computer Engr","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Cetin, Ahmet Enis","19"
"ECE","436","Computer Comm Networks II","2949","Electrical & Computer Engr","16","17","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Abu Salah, Lo'Ay Mohammad","37"
"ECE","465","Digital Systems Design","2949","Electrical & Computer Engr","5","11","2","13","2","0","0","1","0","0","0","0","0","0","0","3","Dutt, Shantanu S","37"
"ECE","469","HDL based System Design","2949","Electrical & Computer Engr","11","5","0","1","1","0","0","0","0","0","0","0","0","0","0","1","Rao, Wenjing","19"
"ECE","567","Advanced VLSI Design","2949","Electrical & Computer Engr","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Trivedi, Amit","16"
"ECE","594","Quantum","2949","Electrical & Computer Engr","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chase, Zizwe","36"
"ECON","120","Principles of Microeconomics","2525","Economics","86","47","28","15","8","0","0","0","0","0","0","0","0","0","0","9","Ahundjanov, Behzod","193"
"ECON","300","Econometrics","2525","Economics","52","52","10","3","1","0","0","0","0","0","0","0","0","0","0","4","Grad Asst","122"
"ED","252","Controversies in U.S. Schools","2208","Education","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","25"
"ED","402","Phil Ed & Urban School Policy","2208","Education","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Saltman, Kenneth Jeffrey","18"
"CLJ","356","Comm Corrections & Reentry","2909","Criminology, Law, and Justice","7","7","5","3","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","24"
"CLJ","363","Drugs and Addiction in Society","2909","Criminology, Law, and Justice","36","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Gunn, Alana Janell","45"
"CLJ","492","Sexual Assault: Legal Reforms,","2909","Criminology, Law, and Justice","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Matoesian, Greg","19"
"CLJ","500","Law and Society","2909","Criminology, Law, and Justice","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kurwa, Rahim A","14"
"CME","119","Intro Environment Eng & Sci","2737","Civil, Matls & Env Engineering","10","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Stabryla, Lisa","20"
"CME","211","Fluid Mechanics and Hydraulics","2737","Civil, Matls & Env Engineering","23","21","7","5","5","0","0","0","0","0","0","0","0","0","0","2","Abokifa, Ahmed","63"
"CME","300","Concrete Properties&Compositn","2737","Civil, Matls & Env Engineering","15","29","10","0","0","0","0","0","0","0","0","0","0","0","0","0","Issa, Mohsen","54"
"CME","301","Behav & Dsgn Metal Struct","2737","Civil, Matls & Env Engineering","18","17","5","3","1","0","0","0","0","0","0","0","0","0","0","0","Ozevin, Didem","44"
