"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CLJ","200","Law and Society","2909","Criminology, Law, and Justice","82","56","30","8","7","0","0","0","1","0","0","0","0","0","0","4","Kurwa, Rahim A","188"
"CLJ","262","Research Methods II","2909","Criminology, Law, and Justice","41","17","3","2","10","0","0","0","1","0","0","0","0","0","0","4","Maggio, Christopher","78"
"CLJ","350","Courts in Society","2909","Criminology, Law, and Justice","34","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","45"
"CME","493","Seminar","2737","Civil, Matls & Env Engineering","20","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","25"
"BIOS","592","Research Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","Stabb, Eric V","30"
"BLST","191","African and Carribean Lit","2943","French and Francophone Studies","9","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Nicholas Mainey","15"
"BLST","206","BLST & Production of Knowledge","2363","Black Studies","6","4","0","0","0","0","0","0","3","0","0","0","0","0","0","1","Jun, Helen Heran","14"
"BME","542","Quantitative Human Physio","2437","Biomedical Eng - Engineering","23","7","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Khetani, Salman","34"
"BSTT","536","Survival Analysis","2891","Epidemiology and Biostatistics","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Hua Yun","14"
"BVIS","335","Visual Science Communications","2318","Biomed & Health Info Sciences","6","1","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Romero Calvo, Isabel","11"
"CELE","606","Infectious Diseases","2586","Medicine","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","Thomas, Dorian E","4"
"CHE","396","Senior Design I","2709","Chemical Engrg","17","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Bilgin, Betul","27"
"CHEM","123","Foundations of Chem Inquiry I","2458","Chemistry","324","230","153","40","29","0","0","0","8","0","0","0","0","0","0","39","Wink, Donald J","823"
"CHEM","342","Physical Chemistry I","2458","Chemistry","15","21","31","0","0","0","0","0","1","0","0","0","0","0","0","1","Papadantonakis, George A","69"
"CHEM","343","Physical Chemistry Lab","2458","Chemistry","6","9","3","1","1","0","0","0","0","0","0","0","0","0","0","0","Jiang, Nan","20"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","Mankad, Neal","11"
"CLER","632","Psychiatry","2307","Psychiatry","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Garcia, Raymond C","12"
"CLJ","492","Topics: Visual Criminology","2909","Criminology, Law, and Justice","9","6","3","1","1","0","0","0","0","0","0","0","0","0","0","0","Frohmann, Lisa G","20"
"CLJ","493","Asylums, Prison, Decarceration","2909","Criminology, Law, and Justice","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","3","Ben-Moshe, Liat","13"
"CLJ","493","Contested Concepts Criminology","2909","Criminology, Law, and Justice","17","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","Gurusami, Susila","20"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","30","50","41","5","6","0","0","0","3","0","0","0","0","0","0","5","Daly, Matthew","140"
"CME","402","Highway Design","2737","Civil, Matls & Env Engineering","12","18","19","3","0","0","0","0","1","0","0","0","0","0","0","1","Peiravian, Farideddin","54"
"CME","422","Wastewater Treatment","2737","Civil, Matls & Env Engineering","5","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Stabryla, Lisa","15"
"CME","585","Construction Engrg Project","2737","Civil, Matls & Env Engineering","10","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","12"
"COMM","103","Intro to Media","2493","Communication","13","32","17","3","2","0","0","0","0","0","0","0","0","0","0","2","Taylor, Samuel H","69"
"COMM","140","Fundamentals of Media Comm","2493","Communication","12","4","1","1","3","0","0","0","0","0","0","0","0","0","0","1","Aitamurto, Tanja","22"
"COMM","205","Health and the Media","2493","Communication","4","5","0","0","1","0","0","0","0","0","0","0","0","0","0","3","Puig Abril, Eulalia","13"
"COMM","230","AI and Journalism","2493","Communication","9","5","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Reilley, Michael","17"
"COMM","270","Digital Influencers","2493","Communication","6","7","3","1","2","0","0","0","0","0","0","0","0","0","0","1","Lee, Jeehyun","20"
"COMM","430","Media, Info & Society","2493","Communication","13","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","Yuan, Jingyan Elaine","17"
"CS","111","Program Design I","2699","Computer Science","77","34","11","2","2","0","0","0","0","0","0","0","0","0","0","3","Franke, Baker E","129"
"CS","211","Programming Practicum","2699","Computer Science","32","40","41","19","15","0","0","0","0","0","0","0","0","0","0","16","Reckinger, Scott J","163"
"BIOS","484","Neuroscience I","2453","Biological Sciences","47","49","19","7","8","0","0","0","0","0","0","0","0","0","0","2","Richmond, Janet Elizabeth","132"
"BIOS","595","Departmental Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","Orenic, Teresa Vales","40"
"BME","310","Biosystems Analysis","2437","Biomedical Eng - Engineering","32","7","4","0","1","0","0","0","0","0","0","0","0","0","0","1","Guidetti, Martina","45"
"BME","534","Advanced Machine Learning","2437","Biomedical Eng - Engineering","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Liao, Wei-Hsun","15"
"BVIS","502","Clin Sciences for BVIS","2318","Biomed & Health Info Sciences","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Orwick, Karen","19"
"CELE","606","Research-Medicine","2586","Medicine","0","0","0","0","0","0","0","0","0","0","6","0","0","5","0","0","Thomas, Dorian E","11"
"CELE","615","Psychiatry - Online","2722","Psychiatry","0","0","0","0","0","0","0","0","0","0","3","0","0","16","0","0","Moran, Larry M","19"
"CHE","313","Transport Phenomena III","2709","Chemical Engrg","4","5","3","1","0","0","0","0","2","0","0","0","0","0","0","0","Kim, Sangil","15"
"CHE","595","Seminar In Chem Engr Research","2709","Chemical Engrg","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Mehraeen, Shafigh","23"
"CHEM","514","Advanced Inorganic Chem I","2458","Chemistry","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Oktawiec, Julia","18"
"CHEM","592","Chemical Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","Lee, Daesung","27"
"CHIN","209","Adv Chinese Language & Culture","2714","Linguistics","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Bridget Wenya","11"
"CHSC","423","Community Health 3","2245","Community Health Sciences","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shapiro-Berkson, Stephanie B","15"
"CHSC","524","Health and Aging","2245","Community Health Sciences","16","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Eisenstein, Amy R","21"
"CI","403","Literacy in the Disciplines","2783","Curriculum and Instruction","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Phillips, Nathan C","54"
"CI","475","Teach & Learn of Natural Sci","2783","Curriculum and Instruction","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Grad Asst","11"
"CI","531","Curr &Assmnt Equity Sec Sci Ed","2783","Curriculum and Instruction","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","10"
"CL","208","Classical Mythology","2349","Classics & Mediterran Studies","19","10","8","1","1","0","0","0","0","0","0","0","0","0","0","1","Kim, Young Richard","40"
"CLER","603","Pediatrics","2905","Pediatrics","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","Hupert, Jordan","48"
"CLER","621","Family Practice","2254","Family and Community Medicine","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","Batek, Linda S","22"
"CLJ","261","Research Methods I","2909","Criminology, Law, and Justice","27","8","5","3","1","0","0","0","0","0","0","0","0","0","0","1","Ullman, Sarah E","45"
"CLJ","345","Police in Society","2909","Criminology, Law, and Justice","22","15","3","1","1","0","0","0","0","0","0","0","0","0","0","2","Beaujon, Danielle Jessup","44"
"CLJ","394","The College-Prison Nexus","2909","Criminology, Law, and Justice","28","8","3","1","3","0","0","0","0","0","0","0","0","0","0","2","Gurusami, Susila","45"
"CLJ","594","Academic Writing in CLJ","2909","Criminology, Law, and Justice","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nguyen, Nicole","10"
"COMM","200","Comm Technology Maj&Minor only","2493","Communication","23","15","13","4","6","0","0","0","0","0","0","0","0","0","0","2","McDowell, Zachary J","63"
"COMM","220","Social Media and Marketing","2493","Communication","38","9","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Mukherjee, Ishani","50"
"COMM","240","Data Journalism","2493","Communication","11","5","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Reilley, Michael","20"
"CS","107","Intro Comp & Programming","2699","Computer Science","72","59","26","4","5","0","0","0","0","0","0","0","0","0","0","9","Polakis, Jason","175"
"BME","332","Bioinstrumentation I","2437","Biomedical Eng - Engineering","9","12","6","4","0","0","0","0","0","0","0","0","0","0","0","0","Felder, Anthony E","31"
"BME","333","Bioinstrumentation Lab I","2437","Biomedical Eng - Engineering","20","9","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Wang, Zhinan","33"
"BME","574","Human Movement & Control","2437","Biomedical Eng - Engineering","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wu, Ming","10"
"BME","599","Ph.D. Thesis Research","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Khetani, Salman","12"
"BSTT","527","Statistical & Machine Learning","2891","Epidemiology and Biostatistics","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Meida","15"
"BSTT","560","Large Sample Theory","2891","Epidemiology and Biostatistics","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Hua Yun","11"
"BSTT","561","Advanced Statistical Inference","2891","Epidemiology and Biostatistics","7","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Bhaumik, Dulal","12"
"BVIS","505","Vis Learning & Thinking I","2318","Biomed & Health Info Sciences","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lebowicz, Leah Amanda","22"
"BVIS","510","Anat Visualization","2318","Biomed & Health Info Sciences","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bond, Samantha G","22"
"BVIS","548","Adv Illustration Techniques","2318","Biomed & Health Info Sciences","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Bond, Samantha G","12"
"CELE","607","M3 Neurology Clerkship","2843","Neurology and Rehab Medicine","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","Fernandez, Christine Marie","17"
"CHE","201","Intro to Thermodynamics","2709","Chemical Engrg","26","6","7","0","0","0","0","0","0","0","0","0","0","0","0","2","Bilgin, Betul","41"
"CHE","330","Polymer Science","2709","Chemical Engrg","18","19","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Nemade, Roshan Yashwant","40"
"CHEM","122","Matter and Energy","2458","Chemistry","152","177","153","44","18","0","0","0","4","0","0","0","0","0","0","30","Hatfield, Rita","578"
"CHEM","314","Inorganic Chemistry","2458","Chemistry","35","18","11","5","2","0","0","0","2","0","0","0","0","0","0","2","Cabana-Jimenez, Jordi","75"
"CHEM","500","Faculty Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","Lee, Daesung","26"
"CHIN","103","Intermediate Chinese I","2714","Linguistics","24","10","10","2","1","0","0","0","0","0","0","0","0","0","0","1","Wang, Bridget Wenya","48"
"CHSC","434","Qualitative Methods In PH","2245","Community Health Sciences","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ford, Tiffany Nicole","24"
"CHSC","511","MCH Inequities & Responses II","2245","Community Health Sciences","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","San Miguel, Cindy Vianey","25"
"CI","401","Methods of Reading","2783","Curriculum and Instruction","50","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","61"
"CI","414","Middle and High School Lit","2783","Curriculum and Instruction","12","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","23"
"CI","452","Children’s & Young Adult Lit","2783","Curriculum and Instruction","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Schutz, Kristine Marie","12"
"CLER","617","Psychiatry","2500","Psychiatry & Behavioral Med","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","Grad Asst","25"
"CLER","620","Medicine","2554","Internal Medicine","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","Aiyer, Meenakshy","17"
"CLER","633","Pediatrics","2339","Pediatrics","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Phelan, Karen W","13"
"CLJ","120","Crime and Society","2909","Criminology, Law, and Justice","23","13","2","3","1","0","0","0","0","0","0","0","0","0","0","1","Maggio, Christopher","43"
"CLJ","321","Youth, Crime, Law","2909","Criminology, Law, and Justice","18","5","3","1","0","0","0","0","0","0","16","0","0","0","0","0","Adams, Dean Lynn","43"
"CLJ","375","Introduction to Poverty Law","2909","Criminology, Law, and Justice","24","11","5","3","1","0","0","0","0","0","0","0","0","0","0","1","Kurwa, Rahim A","45"
"BIOS","222","Cell Biology","2453","Biological Sciences","117","96","62","0","3","0","0","0","1","0","0","0","0","0","0","11","Warpeha, Katherine Mary","290"
"BIOS","340","Environmental Physiology","2453","Biological Sciences","22","10","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Molumby, Alan J","34"
"BIOS","343","Animal Physiological Systems","2453","Biological Sciences","179","40","6","2","0","0","0","0","1","0","0","0","0","0","0","2","Daemicke Hansen, Alexandra Kristin","230"
"BIOS","482","Mol and Dev Neurobiology Lab","2453","Biological Sciences","20","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Chuang, Chiou-Fen","23"
"BIOS","594","Intro to Graduate School","2453","Biological Sciences","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Salles, Angeles","14"
"BME","421","Biomedical Imaging","2437","Biomedical Eng - Engineering","25","7","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Klatt, Dieter","34"
"BME","460","Materials in Biomed Eng","2437","Biomedical Eng - Engineering","46","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shokuhfar, Tolou","49"
"BME","471","Biomedical Optical Imaging","2437","Biomedical Eng - Engineering","5","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Yao, Xincheng","13"
"BME","580","Bioinformatics II","2437","Biomedical Eng - Engineering","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ma, Ao","10"
"CELE","620","Doctoring in Clinical Skills","2857","Medical Education","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","1","Thomas, Dorian E","49"
"CHEM","115","General and Organic Chemistry","2458","Chemistry","41","65","47","7","3","0","0","0","2","0","0","0","0","0","0","5","Hatfield, Rita","170"
"CHEM","116","General and Analytical Chem I","2458","Chemistry","6","8","5","1","0","0","0","0","0","0","0","0","0","0","0","0","Gramsch, Stephen Allen","20"
"CHEM","232","Structure and Function","2458","Chemistry","52","35","69","18","11","0","0","0","2","0","0","0","0","0","0","20","Yermolina, Maria V","207"
"CHEM","452","Biochemistry I","2458","Chemistry","4","17","21","7","3","0","0","0","0","0","0","0","0","0","0","1","Ondrus, Alison E","53"
"CHEM","558","Biophysical Chemistry","2458","Chemistry","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hu, Ying Samuel","12"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Cho, Wonhwa","11"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Wardrop, Duncan J","10"
"CI","403","Literacy in the Disciplines","2783","Curriculum and Instruction","27","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Woodard, Rebecca Lindsay","28"
"CLER","619","Surgery","2848","Surgery","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","Whittaker, Lorin Dixon","17"
"CME","261","Materials For Manufacturing","2737","Civil, Matls & Env Engineering","17","14","11","0","0","0","0","0","0","0","0","0","0","0","0","2","Karpov, Eduard","44"
"CME","310","Reinforc Concrete Struc Design","2737","Civil, Matls & Env Engineering","21","16","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","42"
"CME","315","Soil Mechanics & Lab","2737","Civil, Matls & Env Engineering","27","11","11","2","0","0","0","0","0","0","0","0","0","0","0","1","Reddy, Krishna R","52"
"CME","409","Structural Analysis II","2737","Civil, Matls & Env Engineering","10","18","13","3","3","0","0","0","0","0","0","0","0","0","0","0","Ansari, Farhad","47"
"CME","485","Construction Engrg Management","2737","Civil, Matls & Env Engineering","13","16","7","2","1","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","39"
"CME","520","Earthquake Engr Concrete Struc","2737","Civil, Matls & Env Engineering","13","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Mahamid, Mustafa","16"
"COMM","102","Intro Interpersonal Comm","2493","Communication","97","54","19","5","15","0","0","0","0","0","0","0","0","0","0","9","Page, Janis Teruggi","199"
"COMM","225","Advertising and Society","2493","Communication","17","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Page, Janis Teruggi","22"
"CS","294","Undergraduate TA Seminar","2699","Computer Science","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cranch, Cody Ingersoll","38"
"BIOS","323","Molecular Biology Laboratory","2453","Biological Sciences","6","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mc Cutcheon, Suzanne M","14"
"BIOS","331","Ecology Laboratory","2453","Biological Sciences","52","24","7","3","6","0","0","0","0","0","0","0","0","0","0","3","Ale, Som Bahadur","95"
"BIOS","437","Tropical Ecology","2453","Biological Sciences","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Escalante Meza, Ignacio","19"
"BIOS","565","Modern Methods in Microscopy","2453","Biological Sciences","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Gao, Ruixuan","14"
"BIOS","592","Research Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","Salles, Angeles","11"
"BIOS","595","Departmental Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","Richmond, Janet Elizabeth","11"
"BLST","246","Black Lives in Hist Context","2363","Black Studies","4","6","1","2","0","0","0","0","2","0","0","0","0","0","0","0","Blair, Cynthia M","15"
"BME","396","Senior Design I","2437","Biomedical Eng - Engineering","40","34","7","0","0","0","0","0","0","0","0","0","0","0","0","0","Felder, Anthony E","81"
"BME","480","Intro to Bioinformatics","2437","Biomedical Eng - Engineering","15","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","Lin, Meishan","25"
"BME","575","Neural Engineering II","2437","Biomedical Eng - Engineering","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Esmailbeigi, Hananeh","13"
"CELE","600","Elective Clerkship","2649","Administration","0","0","0","0","0","0","0","0","0","0","46","0","0","53","0","1","Thomas, Dorian E","100"
"CELE","602","Fundamental of Anesthesiology","2258","Anesthesiology","0","0","0","0","0","0","0","0","0","0","5","0","0","9","0","0","Moran, Larry M","14"
"CHE","210","Material & Energy Balances","2709","Chemical Engrg","9","10","9","4","1","0","0","0","1","0","0","0","0","0","0","0","Wedgewood, Lewis E","34"
"CHE","301","Chem Engr Thermodynamics","2709","Chemical Engrg","10","19","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Caracotsios, Michael","31"
"CHE","520","Transport Phenomena","2709","Chemical Engrg","5","5","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Wedgewood, Lewis E","14"
"CHE","545","Math Methods in Chem Engr","2709","Chemical Engrg","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mehraeen, Shafigh","12"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","93","136","143","70","74","0","0","0","1","0","0","0","0","0","0","49","Schroeder, Lianne E","566"
"CHEM","233","Synthesis Techniques Lab","2458","Chemistry","64","115","138","11","4","0","0","0","2","0","0","0","0","0","0","11","Yermolina, Maria V","345"
"CHEM","344","Physical Chem/Biochemists II","2458","Chemistry","8","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Kral, Petr","20"
"CHSC","415","Racism and Health","2245","Community Health Sciences","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Murray, Linda Rae","18"
"CI","401","Methods of Reading","2783","Curriculum and Instruction","23","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Maglaris, Angela","32"
"CI","470","Lang, Culture, and Learning","2783","Curriculum and Instruction","21","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Garcia, Jose","32"
"CL","293","Dante's Divine Comedy","2606","Hispanic and Italian Studies","12","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Fabbian, Maria Chiara","16"
"CLER","635","Medicine","2532","Med & Medical Specialties","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Riverdahl, Tracey L","11"
"CLER","637","Family Medicine Clerkship","2636","Family and Community Medicine","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","Thomas, Dorian E","15"
"CLJ","210","Principles of Criminal Law","2909","Criminology, Law, and Justice","168","24","11","1","3","0","0","0","0","0","0","0","0","0","0","3","Lippman, Matthew Ross","210"
"CLJ","423","Violence","2909","Criminology, Law, and Justice","9","3","6","2","0","0","0","0","0","0","0","0","0","0","0","0","Frohmann, Lisa G","20"
"CLJ","450","Surveillance & Society","2909","Criminology, Law, and Justice","8","5","3","2","2","0","0","0","0","0","0","0","0","0","0","0","Ibarra, Peter R","20"
"BVIS","595","Seminar in Biomed Visual","2318","Biomed & Health Info Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","Lebowicz, Leah Amanda","22"
"CD","504","Theories of Urban Design","2727","Urban Planning and Policy","7","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Yildiz, Sevin","16"
"CHE","311","Transport Phenomena I","2709","Chemical Engrg","8","17","8","2","0","0","0","0","0","0","0","0","0","0","0","0","Torabi, Korosh","35"
"CHEM","234","Chemical Synthesis","2458","Chemistry","19","18","41","14","8","0","0","0","0","0","0","0","0","0","0","23","Yermolina, Maria V","123"
"CHEM","551","Advanced Biochemistry I","2458","Chemistry","17","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Adibekian, Alexander","22"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Cabana-Jimenez, Jordi","12"
"CHIN","101","Elementary Chinese I","2714","Linguistics","36","12","7","4","4","0","0","0","0","0","0","0","0","0","0","5","Meng, Duosi","68"
"CHSC","421","Community Health 1","2245","Community Health Sciences","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ibe-Lamberts, Kelechi D","37"
"CI","464","Bilingualism and Literacy","2783","Curriculum and Instruction","17","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Garcia, Jose","21"
"CI","470","Lang, Culture, and Learning","2783","Curriculum and Instruction","57","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Morales, Paola Z.","60"
"CI","509","Literacy Language Young Child","2783","Curriculum and Instruction","13","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Schutz, Kristine Marie","19"
"CLJ","101","Intro to Crim, Law, & Justice","2909","Criminology, Law, and Justice","234","138","33","11","12","0","0","0","0","0","0","0","0","0","0","7","McCarty, William Patrick","435"
"CME","111","The Art of Structural Form","2737","Civil, Matls & Env Engineering","10","11","7","4","10","0","0","0","1","0","0","0","0","0","0","7","Foster, Craig","50"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","12","18","9","2","4","0","0","0","0","0","0","0","0","0","0","2","Chi, Sheng-Wei","47"
"CME","434","Finite Element Analysis I","2737","Civil, Matls & Env Engineering","5","6","11","6","0","0","0","0","1","0","0","0","0","0","0","4","Foster, Craig","33"
"CME","494","Intro: AI for Civil/Envir ENGR","2737","Civil, Matls & Env Engineering","9","6","4","0","1","0","0","0","0","0","0","0","0","0","0","1","Abokifa, Ahmed","21"
"COMM","101","Intro to Communication","2493","Communication","64","45","27","20","23","0","0","0","0","0","0","0","0","0","0","10","Bui, Diem-My Thi","189"
"COMM","490","Sem in Culture and Comm","2493","Communication","9","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Taylor, Samuel H","15"
"CS","362","Computer Design","2699","Computer Science","54","61","33","1","0","0","0","0","0","0","0","0","0","0","0","1","McCarty, Evan","150"
"CS","401","Computer Algorithms I","2610","Math, Statistics, & Comp Scnc","28","43","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Sidiropoulos, Anastasios","74"
"CS","407","Economics and Computation","2699","Computer Science","20","14","5","0","1","0","0","0","0","0","0","0","0","0","0","0","Kash, Ian Alexander","40"
"CS","418","Introduction to Data Science","2699","Computer Science","60","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Medya, Sourav","86"
"CS","480","Database Systems","2699","Computer Science","85","28","11","0","0","0","0","0","0","0","0","0","0","0","0","0","Kumar, Sidharth","124"
"CS","484","Secure Web App Development","2699","Computer Science","43","17","8","1","0","0","0","0","0","0","0","0","0","0","0","0","Kanich, Chris","69"
"CS","485","Net Operat Syst Progr","2699","Computer Science","4","2","1","0","1","0","0","0","2","0","0","0","0","0","0","1","Solworth, Jon A","11"
"CS","501","Computer Algorithms II","2610","Math, Statistics, & Comp Scnc","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sun, Xiaorui","17"
"CS","583","Data Mining & Text Mining","2699","Computer Science","16","6","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Liu, Bing","25"
"DAOB","303","Applied Oral and Behav Sci","2758","Dentistry Administration","28","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hill, Brittaney J","52"
"CLJ","424","Gender, Crime, & Justice","2909","Criminology, Law, and Justice","8","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","Erez, Edna","19"
"CME","112","Evolution of Infrastructure","2737","Civil, Matls & Env Engineering","56","14","6","1","7","0","0","0","0","0","0","0","0","0","0","5","Derrible, Sybil Jean Marie","89"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","97","31","16","17","49","0","0","0","1","0","0","0","0","0","0","18","Banjavcic, Scott David","229"
"CME","302","Transportation Engr","2737","Civil, Matls & Env Engineering","12","26","13","6","5","0","0","0","0","0","0","0","0","0","0","3","Lin, Jie","65"
"CME","311","Water Resources Engineering","2737","Civil, Matls & Env Engineering","21","24","8","2","1","0","0","0","0","0","0","0","0","0","0","2","Schulenberg, Joseph W","58"
"CME","322","Environmental Engineering","2737","Civil, Matls & Env Engineering","8","27","15","3","1","0","0","0","0","0","0","0","0","0","0","0","Khodadoust, Amid","54"
"CME","508","Urban Travel Forecasting","2737","Civil, Matls & Env Engineering","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mohammadian, Abolfazl","14"
"COMM","207","Media and Politics","2734","Political Science","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Podrazik, Walter J","19"
"COMM","445","Politics of Platforms","2493","Communication","15","6","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Maris, Elena Rosa","25"
